comparison,resolution,metric,n,pearson_r,pearson_p,spearman_rho,spearman_p,x_dw,y_dw,x_autocorr,y_autocorr,effective_n,x_autocorr_interpretation,y_autocorr_interpretation
1440p_DLAA_vs_Balanced,1440p,lpips,398,0.00027060865268300344,0.9957060886936853,-0.0144476947240345,0.7738527290073861,0.00022843620772465821,0.02251387396694965,0.9998857818961376,0.9887430630165251,133.1714376903937,positive autocorrelation (values persist over time),positive autocorrelation (values persist over time)
1440p_DLAA_vs_Balanced,1440p,flip,398,-0.07965416706964101,0.11259886426879374,-0.23125596648103236,3.125717837954336e-06,0.00022843620772465821,0.04031472087030231,0.9998857818961376,0.9798426395648488,133.56921964212333,positive autocorrelation (values persist over time),positive autocorrelation (values persist over time)
1440p_DLAA_vs_Quality,1440p,ssim,399,0.3567998189741156,2.012676537995727e-13,0.33134223752260383,1.1170059560267493e-11,0.0001836026586680582,0.0006771582377589965,0.9999081986706659,0.9996614208811205,133.01908293751185,positive autocorrelation (values persist over time),positive autocorrelation (values persist over time)
1440p_DLAA_vs_Quality,1440p,lpips,399,-0.07754411154387825,0.1220050772967952,-0.12225105882200855,0.014546644240847272,0.0001836026586680582,0.015366117081200103,0.9999081986706659,0.9923169414594,133.34558106902887,positive autocorrelation (values persist over time),positive autocorrelation (values persist over time)
1440p_DLAA_vs_Quality,1440p,flip,399,-0.18191084943324448,0.00025940765542299324,-0.34128207560004165,2.4313655139321003e-12,0.0001836026586680582,0.02946546976052721,0.9999081986706659,0.9852672651197364,133.66048489939448,positive autocorrelation (values persist over time),positive autocorrelation (values persist over time)
1080p_DLAA_vs_Performance,1080p,ssim,398,0.24628648271556422,6.532150384033918e-07,0.2967725658812061,1.5550786823895795e-09,0.00019964300757963768,0.0014484872683854651,0.9999001784962102,0.9992757563658072,132.7031186712662,positive autocorrelation (values persist over time),positive autocorrelation (values persist over time)
1080p_DLAA_vs_Performance,1080p,lpips,398,-0.2599138996847255,1.4435232906024003e-07,-0.2803996545878093,1.2635291993777331e-08,0.00019964300757963768,0.02512416228604862,0.9999001784962102,0.9874379188569757,133.22897744739115,positive autocorrelation (values persist over time),positive autocorrelation (values persist over time)
1080p_DLAA_vs_Performance,1080p,flip,398,-0.19919857815790673,6.289578242878242e-05,-0.1918969551521962,0.00011708496518857448,0.00019964300757963768,0.03642175026290832,0.9999001784962102,0.9817891248685459,133.4813790125174,positive autocorrelation (values persist over time),positive autocorrelation (values persist over time)
1440p_DLAA_vs_Performance,1440p,ssim,399,0.23722427086332276,1.6491152986793457e-06,0.23685331225666106,1.7137329853029251e-06,0.00020732226719139202,0.0014576202154170464,0.9998963388664043,0.9992711898922915,133.03691646899742,positive autocorrelation (values persist over time),positive autocorrelation (values persist over time)
1440p_DLAA_vs_Performance,1440p,lpips,399,-0.14697979759027835,0.0032535759587073287,-0.18710474763707233,0.00017063711692252067,0.00020732226719139202,0.0455799107690606,0.9998963388664043,0.9772100446154697,134.0227551873204,positive autocorrelation (values persist over time),positive autocorrelation (values persist over time)
1440p_DLAA_vs_Performance,1440p,flip,399,-0.10775704250089316,0.031400365442324794,-0.21970492478593578,9.464214568153e-06,0.00020732226719139202,0.0598740783797424,0.9998963388664043,0.9700629608101288,134.34527538591396,positive autocorrelation (values persist over time),positive autocorrelation (values persist over time)
1080p_DLAA_vs_Ultra_Performance,1080p,ssim,398,0.2398176952346577,1.2976636774706248e-06,0.19292791195216358,0.00010739682818636909,0.00015345697327036285,0.0008279657955890728,0.9999232715133648,0.9995860171022055,132.6883705646725,positive autocorrelation (values persist over time),positive autocorrelation (values persist over time)
1080p_DLAA_vs_Ultra_Performance,1080p,lpips,398,-0.3011134291115112,8.723385461597856e-10,-0.3229664801470257,4.094786825805698e-11,0.00015345697327036285,0.01915206733694697,0.9999232715133648,0.9904239663315265,133.09491117387225,positive autocorrelation (values persist over time),positive autocorrelation (values persist over time)
1080p_DLAA_vs_Ultra_Performance,1080p,flip,398,-0.19026483416972095,0.00013411713965276635,-0.2282611078904672,4.2179215893227324e-06,0.00015345697327036285,0.0322461922134175,0.9999232715133648,0.9838769038932913,133.38694838898098,positive autocorrelation (values persist over time),positive autocorrelation (values persist over time)
