frame_index,timestamp,ssim,mse,psnr,fps,fps_interpolated,lpips,flip,optical_flow,resolution,comparison
380,6.333,0.8488604426383972,309.3712158203125,23.2260045677906,100.3,False,0.22144746780395508,4.893167018890381,14.850509641673511,1080p,1080p_DLAA_vs_Quality
390,6.5,0.8584171533584595,298.58056640625,23.380188233100675,100.6,False,0.21620410680770874,4.817016124725342,2.956558227335222,1080p,1080p_DLAA_vs_Quality
400,6.667,0.8490377068519592,313.28155517578125,23.171455348377425,97.6,False,0.23776355385780334,5.0799336433410645,5.276428220060325,1080p,1080p_DLAA_vs_Quality
410,6.833,0.8560770750045776,273.2085876464844,23.76586014654663,100.9,False,0.23039036989212036,4.648377418518066,6.077758791128986,1080p,1080p_DLAA_vs_Quality
420,7.0,0.8738610148429871,204.7633514404297,25.01828131666917,101.0,False,0.20328299701213837,4.0755767822265625,1.1632843014699858,1080p,1080p_DLAA_vs_Quality
430,7.167,0.8658267259597778,261.8954772949219,23.949523622625275,100.6,False,0.2165171205997467,4.416125297546387,4.069946285921361,1080p,1080p_DLAA_vs_Quality
440,7.333,0.849857747554779,316.9190979003906,23.121319498163153,102.0,False,0.23259380459785461,5.033139228820801,12.6090087753185,1080p,1080p_DLAA_vs_Quality
450,7.5,0.8442615270614624,400.18914794921875,22.10815053303532,102.7,False,0.24382901191711426,5.268830299377441,17.9591827354769,1080p,1080p_DLAA_vs_Quality
460,7.667,0.8558187484741211,387.3597412109375,22.249658789155937,102.3,False,0.23264123499393463,5.003398895263672,1.8021240268325869,1080p,1080p_DLAA_vs_Quality
470,7.833,0.8379284143447876,520.3676147460938,20.967701006008042,4.0,False,0.24630215764045715,5.885477542877197,9.158538813861526,1080p,1080p_DLAA_vs_Quality
480,8.0,0.8448261618614197,503.0810241699219,21.114424244877288,102.2,False,0.24802632629871368,5.594437599182129,1.0032653852043154,1080p,1080p_DLAA_vs_Quality
490,8.167,0.8455567359924316,466.9986877441406,21.437647006578565,101.7,False,0.22778800129890442,5.305427551269531,9.954040525114237,1080p,1080p_DLAA_vs_Quality
500,8.333,0.8564180731773376,387.8583984375,22.24407161051163,98.8,False,0.22157612442970276,4.832605838775635,17.77407836940972,1080p,1080p_DLAA_vs_Quality
510,8.5,0.848934531211853,433.19622802734375,21.763956944336545,96.7,False,0.23427346348762512,5.176417827606201,26.52612304629389,1080p,1080p_DLAA_vs_Quality
520,8.667,0.8536080121994019,340.4329833984375,22.81048730095822,101.1,False,0.21299508213996887,4.737428665161133,14.920608519321519,1080p,1080p_DLAA_vs_Quality
530,8.833,0.8558738231658936,296.2059326171875,23.41486608245497,102.3,False,0.21229663491249084,4.787891387939453,0.1869964595859983,1080p,1080p_DLAA_vs_Quality
540,9.0,0.8679783940315247,220.69601440429688,24.692858706507522,97.6,False,0.21646642684936523,4.336211681365967,13.388153077650742,1080p,1080p_DLAA_vs_Quality
550,9.167,0.8428959846496582,309.96466064453125,23.217681785237758,100.0,False,0.23325714468955994,5.012199878692627,7.024963380102946,1080p,1080p_DLAA_vs_Quality
560,9.333,0.8303341269493103,278.7641906738281,23.678433762037244,100.9,False,0.23723310232162476,4.868239879608154,4.384826661517366,1080p,1080p_DLAA_vs_Quality
570,9.5,0.8299628496170044,311.3986511230469,23.1976363385317,101.7,False,0.23341186344623566,5.130604267120361,25.093917850251415,1080p,1080p_DLAA_vs_Quality
580,9.667,0.8110237717628479,387.8804931640625,22.243824217531035,100.2,False,0.23740649223327637,5.590451717376709,27.860748290391882,1080p,1080p_DLAA_vs_Quality
590,9.833,0.850661039352417,290.8383483886719,23.494286911583664,100.8,False,0.2234957218170166,4.700691223144531,2.0338134801353362,1080p,1080p_DLAA_vs_Quality
600,10.0,0.8425657749176025,348.3927001953125,22.710113141250158,102.2,False,0.24295178055763245,5.242239475250244,5.360565185339453,1080p,1080p_DLAA_vs_Quality
610,10.167,0.8461328148841858,333.4926452636719,22.89994100296374,102.2,False,0.23426753282546997,5.255868911743164,9.90356445315308,1080p,1080p_DLAA_vs_Quality
620,10.333,0.8564125299453735,243.83489990234375,24.259844949003053,95.1,False,0.21773409843444824,4.751990795135498,9.247985839630815,1080p,1080p_DLAA_vs_Quality
630,10.5,0.8496178388595581,287.7182312011719,23.541129791332665,100.0,False,0.22131480276584625,5.086266040802002,28.70359802224843,1080p,1080p_DLAA_vs_Quality
640,10.667,0.8402180075645447,300.2970886230469,23.355292391287183,100.1,False,0.2313811480998993,5.255670547485352,22.56878661965814,1080p,1080p_DLAA_vs_Quality
650,10.833,0.8552111387252808,215.53489685058594,24.795627648738098,100.0,False,0.20621278882026672,4.580953121185303,7.637664794122458,1080p,1080p_DLAA_vs_Quality
660,11.0,0.8349865674972534,223.92544555664062,24.62976913841194,99.0,False,0.21142685413360596,4.755064964294434,14.369003293389483,1080p,1080p_DLAA_vs_Quality
670,11.167,0.8425571322441101,211.62789916992188,24.875074401472578,99.7,False,0.21656888723373413,4.652084827423096,2.611663819926889,1080p,1080p_DLAA_vs_Quality
680,11.333,0.8279290199279785,236.2283477783203,24.397483484329957,102.5,False,0.2319822609424591,4.862391471862793,9.742050170176896,1080p,1080p_DLAA_vs_Quality
690,11.5,0.8409650921821594,247.40731811523438,24.196678192932435,100.4,False,0.23743309080600739,4.720941543579102,19.27104186928628,1080p,1080p_DLAA_vs_Quality
700,11.667,0.8363790512084961,261.2961730957031,23.959473117054127,98.5,False,0.24515976011753082,5.012966632843018,0.5994720464283887,1080p,1080p_DLAA_vs_Quality
710,11.833,0.8636770844459534,171.84423828125,25.779453854921822,100.7,False,0.2106206715106964,4.014182090759277,2.3240203849443617,1080p,1080p_DLAA_vs_Quality
720,12.0,0.8526685833930969,213.62953186035156,24.834190720738512,100.0,False,0.22010661661624908,4.3579864501953125,5.84547424538826,1080p,1080p_DLAA_vs_Quality
730,12.167,0.8439099192619324,250.1629638671875,24.14857347191958,95.0,False,0.2403746098279953,4.875803470611572,18.693572996610698,1080p,1080p_DLAA_vs_Quality
740,12.333,0.8555060625076294,229.2508087158203,24.527694844857265,96.5,False,0.2223050594329834,4.6017374992370605,4.983749388893472,1080p,1080p_DLAA_vs_Quality
750,12.5,0.8425650000572205,255.53744506835938,24.056258125810594,96.0,False,0.22511598467826843,4.916143417358398,8.729583739977159,1080p,1080p_DLAA_vs_Quality
760,12.667,0.8100705742835999,428.2809753417969,21.81351577826897,98.9,False,0.2758019268512726,6.436944007873535,38.95443724812196,1080p,1080p_DLAA_vs_Quality
770,12.833,0.822861909866333,316.64935302734375,23.125017558468798,97.9,False,0.2494242638349533,5.617034912109375,49.01995849337891,1080p,1080p_DLAA_vs_Quality
780,13.0,0.8292862176895142,301.11016845703125,23.343549390309676,95.9,False,0.2325209081172943,5.306367874145508,6.776306148646825,1080p,1080p_DLAA_vs_Quality
790,13.167,0.7982602715492249,393.9015197753906,22.176927044335017,97.5,False,0.25995463132858276,6.007381439208984,33.86361694167556,1080p,1080p_DLAA_vs_Quality
800,13.333,0.8141992688179016,348.8165283203125,22.704833055126585,91.7,False,0.24500063061714172,5.448043346405029,26.35498047196603,1080p,1080p_DLAA_vs_Quality
810,13.5,0.7906098961830139,405.9583435058594,22.04598889147125,94.0,False,0.24518215656280518,5.876223564147949,15.978668209558009,1080p,1080p_DLAA_vs_Quality
820,13.667,0.7693076729774475,528.8939819335938,20.897117354785376,95.9,False,0.26435816287994385,6.818734645843506,27.281097410036296,1080p,1080p_DLAA_vs_Quality
830,13.833,0.7467591762542725,648.4710693359375,20.011897554794665,96.5,False,0.2764168977737427,7.5451765060424805,13.529602041977682,1080p,1080p_DLAA_vs_Quality
840,14.0,0.7360308766365051,693.3599853515625,19.721215864873347,95.0,False,0.27690833806991577,8.028827667236328,71.76696779024542,1080p,1080p_DLAA_vs_Quality
850,14.167,0.7293015718460083,770.5697631835938,19.262683973798108,88.6,False,0.28276094794273376,8.414650917053223,7.588317865507065,1080p,1080p_DLAA_vs_Quality
860,14.333,0.7358177304267883,869.7191772460938,18.737013145251883,93.4,False,0.2675163745880127,8.670003890991211,17.263671868759275,1080p,1080p_DLAA_vs_Quality
870,14.5,0.7792385816574097,585.2073364257812,20.457705988670263,92.4,False,0.23194901645183563,6.969132900238037,47.23645020126378,1080p,1080p_DLAA_vs_Quality
880,14.667,0.7886786460876465,666.5796508789062,19.892283093380218,95.8,False,0.24099791049957275,7.213649749755859,23.364746086265313,1080p,1080p_DLAA_vs_Quality
890,14.833,0.7953593730926514,679.6824340820312,19.80774314838282,96.5,False,0.24511279165744781,7.132778167724609,10.665069585669869,1080p,1080p_DLAA_vs_Quality
900,15.0,0.8283012509346008,526.9190673828125,20.91336446392085,95.5,False,0.21634803712368011,6.025739669799805,39.29180909091275,1080p,1080p_DLAA_vs_Quality
910,15.167,0.8508604764938354,373.3968200683594,22.40909745788983,93.5,False,0.19584035873413086,5.1244378089904785,39.23040771479259,1080p,1080p_DLAA_vs_Quality
920,15.333,0.8325341939926147,434.1851806640625,21.754053645630876,92.6,False,0.21201932430267334,5.7516984939575195,42.2887878402575,1080p,1080p_DLAA_vs_Quality
930,15.5,0.8508593440055847,397.3007507324219,22.139609751766546,97.9,False,0.19268758594989777,5.268041133880615,2.1031494163577236,1080p,1080p_DLAA_vs_Quality
940,15.667,0.8511133193969727,382.3971862792969,22.305656728388236,81.7,False,0.1994805634021759,5.291654109954834,19.415527341080065,1080p,1080p_DLAA_vs_Quality
950,15.833,0.8450047373771667,587.1780395507812,20.44310556262793,88.8,False,0.21646080911159515,6.2504754066467285,36.137878422080576,1080p,1080p_DLAA_vs_Quality
960,16.0,0.843806266784668,581.0043334960938,20.489009892238407,96.9,False,0.20514224469661713,6.246784210205078,61.51602174537783,1080p,1080p_DLAA_vs_Quality
970,16.167,0.8412386775016785,582.5413208007812,20.477536247161183,96.7,False,0.2045755237340927,6.407430648803711,48.36206055515791,1080p,1080p_DLAA_vs_Quality
980,16.333,0.8247341513633728,577.8590698242188,20.51258426704356,95.5,False,0.20887652039527893,6.779679775238037,20.38525391031834,1080p,1080p_DLAA_vs_Quality
990,16.5,0.8226156234741211,549.5321655273438,20.730872429943062,93.4,False,0.2203715443611145,6.934582233428955,13.137786869882063,1080p,1080p_DLAA_vs_Quality
1000,16.667,0.8345502018928528,455.7684326171875,21.543361190383123,93.4,False,0.20777086913585663,6.230262279510498,35.92468261543473,1080p,1080p_DLAA_vs_Quality
1010,16.833,0.8382827043533325,535.9680786132812,20.839414362776324,95.5,False,0.21064960956573486,6.418298721313477,44.60894775447025,1080p,1080p_DLAA_vs_Quality
1020,17.0,0.8427473306655884,560.5368041992188,20.64476227726608,95.1,False,0.21767061948776245,6.381356239318848,8.696502684143184,1080p,1080p_DLAA_vs_Quality
1030,17.167,0.8464877605438232,531.3609619140625,20.87690716416688,94.2,False,0.21445026993751526,6.498735427856445,16.86988830332797,1080p,1080p_DLAA_vs_Quality
1040,17.333,0.8466516733169556,515.93994140625,21.00481210856814,96.4,False,0.21467752754688263,6.470883846282959,17.025772092370858,1080p,1080p_DLAA_vs_Quality
1050,17.5,0.850622296333313,452.2790222167969,21.57673916272044,94.7,False,0.21504047513008118,6.025926113128662,0.5996704094662846,1080p,1080p_DLAA_vs_Quality
1060,17.667,0.8463939428329468,493.2856750488281,21.199818570773253,96.1,False,0.2241487354040146,6.42677640914917,10.480804440725422,1080p,1080p_DLAA_vs_Quality
1070,17.833,0.833161473274231,622.933349609375,20.186387788079937,94.9,False,0.2250910997390747,6.817546367645264,12.587921137192495,1080p,1080p_DLAA_vs_Quality
1080,18.0,0.812481164932251,617.37646484375,20.225302912503565,92.9,False,0.23498038947582245,7.094519138336182,39.940429681674914,1080p,1080p_DLAA_vs_Quality
1090,18.167,0.792749285697937,764.5970458984375,19.29647745124328,83.2,False,0.25642508268356323,8.093596458435059,43.223632806024966,1080p,1080p_DLAA_vs_Quality
1100,18.333,0.8096573352813721,628.9915771484375,20.144355310386153,95.5,False,0.24631854891777039,7.370053768157959,24.34643553913571,1080p,1080p_DLAA_vs_Quality
1110,18.5,0.8205457925796509,582.230712890625,20.47985249962453,94.0,False,0.2336009293794632,6.760422229766846,18.94061278649218,1080p,1080p_DLAA_vs_Quality
1120,18.667,0.827183187007904,656.3426513671875,19.959497337684603,93.8,False,0.24979141354560852,6.982128143310547,10.19763183263575,1080p,1080p_DLAA_vs_Quality
1130,18.833,0.8316242694854736,628.6201171875,20.146920856121792,94.9,False,0.23068636655807495,6.693137168884277,10.99356079618724,1080p,1080p_DLAA_vs_Quality
1140,19.0,0.8283149600028992,708.8883666992188,19.625025115010544,90.8,False,0.25866788625717163,7.255896091461182,3.3114013627798045,1080p,1080p_DLAA_vs_Quality
1150,19.167,0.8229868412017822,650.1015014648438,20.00099191787139,91.3,False,0.25787001848220825,7.079377174377441,12.554138178042194,1080p,1080p_DLAA_vs_Quality
1160,19.333,0.8179691433906555,686.580810546875,19.763886998353662,94.5,False,0.2642178535461426,7.392430305480957,26.199066155745754,1080p,1080p_DLAA_vs_Quality
1170,19.5,0.8184876441955566,618.7996215820312,20.215303214270154,96.2,False,0.26018181443214417,7.0958051681518555,4.722015375950832,1080p,1080p_DLAA_vs_Quality
1180,19.667,0.8298600316047668,558.3426513671875,20.66179556327693,97.8,False,0.23134690523147583,6.684628486633301,20.28082275850926,1080p,1080p_DLAA_vs_Quality
1190,19.833,0.8566946387290955,536.855712890625,20.832227819009933,96.7,False,0.2321474254131317,6.365272045135498,2.2516784624606316,1080p,1080p_DLAA_vs_Quality
1200,20.0,0.8708197474479675,531.3229370117188,20.877217962237435,94.3,False,0.21231505274772644,5.894984722137451,65.79542542291188,1080p,1080p_DLAA_vs_Quality
1210,20.167,0.8558653593063354,554.7274169921875,20.6900072977515,92.5,False,0.2390623837709427,6.684277534484863,32.65426636553116,1080p,1080p_DLAA_vs_Quality
1220,20.333,0.8581793904304504,501.6982727050781,21.126377550682722,97.9,False,0.22872543334960938,6.37454080581665,14.564636227708434,1080p,1080p_DLAA_vs_Quality
1230,20.5,0.8513026237487793,421.0977783203125,21.886974107460876,97.3,False,0.22760215401649475,6.1024169921875,12.861450200032778,1080p,1080p_DLAA_vs_Quality
1240,20.667,0.8417887687683105,496.03778076171875,21.175656050400853,96.3,False,0.2284574657678604,6.331413745880127,16.856048579882952,1080p,1080p_DLAA_vs_Quality
1250,20.833,0.8067326545715332,718.3209838867188,19.56761807461062,97.8,False,0.24335521459579468,7.961999416351318,45.937225338699136,1080p,1080p_DLAA_vs_Quality
1260,21.0,0.8027312159538269,728.8674926757812,19.504317796424083,91.4,False,0.2506985366344452,8.358611106872559,6.708618170257978,1080p,1080p_DLAA_vs_Quality
1270,21.167,0.8175066113471985,762.9910888671875,19.305608950996714,92.9,False,0.24617180228233337,7.908931255340576,86.10958863031419,1080p,1080p_DLAA_vs_Quality
1280,21.333,0.8089092969894409,1374.7783203125,16.748476859937092,96.4,False,0.2576570510864258,9.645732879638672,164.26626587324262,1080p,1080p_DLAA_vs_Quality
1290,21.5,0.7900133728981018,1339.6964111328125,16.860739669117535,96.4,False,0.2904057502746582,10.612845420837402,216.1889648442227,1080p,1080p_DLAA_vs_Quality
1300,21.667,0.7674439549446106,1018.9107055664062,18.049442355258734,96.7,False,0.3211636543273926,9.893135070800781,146.21527099962634,1080p,1080p_DLAA_vs_Quality
1310,21.833,0.733404815196991,1776.9945068359375,15.633942755806324,93.9,False,0.3782748281955719,14.206475257873535,268.4844970712451,1080p,1080p_DLAA_vs_Quality
1320,22.0,0.766290545463562,1776.044921875,15.636264145854067,88.5,False,0.3713904619216919,15.095632553100586,134.9409790019365,1080p,1080p_DLAA_vs_Quality
1330,22.167,0.8604934811592102,623.983642578125,20.17907155850824,91.0,False,0.27508848905563354,8.486599922180176,230.01751709567662,1080p,1080p_DLAA_vs_Quality
1340,22.333,0.8575053811073303,741.0139770507812,19.432539611223483,93.3,False,0.2958284318447113,8.576173782348633,14.40075683427466,1080p,1080p_DLAA_vs_Quality
1350,22.5,0.881037712097168,376.80291748046875,22.369661041123482,91.4,False,0.24826043844223022,5.966095924377441,25.24517822140001,1080p,1080p_DLAA_vs_Quality
1360,22.667,0.831495463848114,983.0097045898438,18.20522555518975,94.4,False,0.31299087405204773,10.094389915466309,76.63662719505157,1080p,1080p_DLAA_vs_Quality
1370,22.833,0.8550774455070496,605.285400390625,20.311201621019904,91.5,False,0.2549267113208771,7.716636657714844,19.621704101614228,1080p,1080p_DLAA_vs_Quality
1380,23.0,0.8376746773719788,442.7265319824219,21.669448114477174,92.5,False,0.2551429271697998,6.457301139831543,38.79608154770625,1080p,1080p_DLAA_vs_Quality
1390,23.167,0.8637890219688416,367.1859130859375,22.481943495217052,96.5,False,0.24107560515403748,5.639888286590576,20.234222409403344,1080p,1080p_DLAA_vs_Quality
1400,23.333,0.875102698802948,432.8279724121094,21.767650406740586,93.0,False,0.230658158659935,5.771119594573975,33.22082519041135,1080p,1080p_DLAA_vs_Quality
1410,23.5,0.8857889771461487,490.64691162109375,21.223112913469606,96.3,False,0.21048162877559662,5.704671859741211,99.78292846162054,1080p,1080p_DLAA_vs_Quality
1420,23.667,0.8807941675186157,526.7492065429688,20.91476470777179,96.9,False,0.24054700136184692,6.330266952514648,115.36062621317097,1080p,1080p_DLAA_vs_Quality
1430,23.833,0.8791609406471252,462.52288818359375,21.479471319747333,95.3,False,0.2307559847831726,5.656195163726807,4.90026855686483,1080p,1080p_DLAA_vs_Quality
1440,24.0,0.8575636148452759,398.37518310546875,22.127880847709935,96.3,False,0.2394689917564392,5.566930770874023,47.2905578599956,1080p,1080p_DLAA_vs_Quality
1450,24.167,0.8198972344398499,435.5461730957031,21.740461586821507,95.8,False,0.24137362837791443,6.2059431076049805,137.0049133300676,1080p,1080p_DLAA_vs_Quality
1460,24.333,0.8156315088272095,325.09295654296875,23.01072800684793,96.5,False,0.23247981071472168,5.724964618682861,142.27532958985972,1080p,1080p_DLAA_vs_Quality
1470,24.5,0.8361642956733704,346.0714416503906,22.73914598746218,87.7,False,0.24296417832374573,5.662221431732178,25.888519284170002,1080p,1080p_DLAA_vs_Quality
1480,24.667,0.858122706413269,606.9796752929688,20.29906211894618,91.4,False,0.2601397931575775,6.448414325714111,26.191589357418025,1080p,1080p_DLAA_vs_Quality
1490,24.833,0.8708213567733765,491.4695129394531,21.215837782171974,96.0,False,0.25781142711639404,5.883836269378662,26.313720707050095,1080p,1080p_DLAA_vs_Quality
1500,25.0,0.851006031036377,512.4215698242188,21.034529582603856,97.8,False,0.2637203335762024,6.226817607879639,114.79458617682658,1080p,1080p_DLAA_vs_Quality
1510,25.167,0.8696888089179993,342.604248046875,22.78287617265042,95.6,False,0.24398207664489746,5.765082836151123,114.6666564911344,1080p,1080p_DLAA_vs_Quality
1520,25.333,0.8645029664039612,411.8208312988281,21.983720499377284,96.2,False,0.25513172149658203,6.307138442993164,27.669677732470404,1080p,1080p_DLAA_vs_Quality
1530,25.5,0.8648320436477661,385.6978454589844,22.268331480010588,91.8,False,0.2516772150993347,6.307679176330566,43.19674681925994,1080p,1080p_DLAA_vs_Quality
1540,25.667,0.8420068621635437,500.6416320800781,21.13553399273573,91.8,False,0.28095442056655884,6.719326496124268,35.978118889844666,1080p,1080p_DLAA_vs_Quality
1550,25.833,0.8689876198768616,467.1994934082031,21.435779976756848,98.2,False,0.2796805202960968,5.8701701164245605,132.23260497202602,1080p,1080p_DLAA_vs_Quality
1560,26.0,0.8190698027610779,672.1406860351562,19.856201759480772,98.6,False,0.29031646251678467,7.488628387451172,84.5774230910854,1080p,1080p_DLAA_vs_Quality
1570,26.167,0.8497343063354492,566.2614135742188,20.60063392112194,95.5,False,0.2774066925048828,6.464956760406494,80.15847778063272,1080p,1080p_DLAA_vs_Quality
1580,26.333,0.8204222917556763,490.20880126953125,21.22699256504937,94.3,False,0.2607323229312897,6.597833633422852,91.38687133783083,1080p,1080p_DLAA_vs_Quality
1590,26.5,0.8593401908874512,368.9207763671875,22.461472469597716,96.9,False,0.2204277068376541,5.761641979217529,107.29772949098651,1080p,1080p_DLAA_vs_Quality
1600,26.667,0.8444888591766357,476.4877014160156,21.350286652872477,97.9,False,0.25806525349617004,6.390744686126709,20.35812377889863,1080p,1080p_DLAA_vs_Quality
1610,26.833,0.8319582343101501,775.845947265625,19.233048649889856,97.3,False,0.27006903290748596,7.661434650421143,185.24221802460954,1080p,1080p_DLAA_vs_Quality
1620,27.0,0.8625925779342651,348.1031799316406,22.71372370274066,96.6,False,0.25402119755744934,5.7142333984375,96.78848265888092,1080p,1080p_DLAA_vs_Quality
1630,27.167,0.8460292816162109,369.7901916503906,22.451249731594235,99.0,False,0.24353879690170288,5.687463283538818,123.99020385932062,1080p,1080p_DLAA_vs_Quality
1640,27.333,0.877521276473999,181.4837188720703,25.54242690841095,95.4,False,0.2390538901090622,4.301059246063232,61.60302734387574,1080p,1080p_DLAA_vs_Quality
1650,27.5,0.8514190316200256,227.3496551513672,24.56386061073086,100.0,False,0.2413712590932846,4.311996936798096,0.21656798515925857,1080p,1080p_DLAA_vs_Quality
1660,27.667,0.7948215007781982,324.9911804199219,23.012087855719074,97.5,False,0.25977835059165955,6.111120700836182,60.052978512602635,1080p,1080p_DLAA_vs_Quality
1670,27.833,0.8147549033164978,246.52296447753906,24.21222979318213,98.7,False,0.21416904032230377,5.139843463897705,16.80209350204791,1080p,1080p_DLAA_vs_Quality
