game,config1,config2,ssim_diff,lpips_diff,fps_diff,winner,tradeoff
forza_extreme,1080p_Quality,4K_Balanced,-0.0025465915912620263,-0.019527668784098784,-0.19999999999999996,config2,both_better
forza_extreme,1080p_Quality,4K_Performance,0.05653953269775425,-0.10278576921526461,-0.4,depends,quality_vs_fps
forza_extreme,1080p_Quality,4K_Quality,0.039729219487766754,-0.07361609651922299,0.0,depends,fps_vs_quality
forza_extreme,1080p_Quality,4K_Ultra_Performance,0.08845834838884703,-0.18089999768270448,-0.6,depends,quality_vs_fps
forza_extreme,1080p_Ultra_Performance,1440p_Balanced,0.11347124542414377,-0.13699563233226592,0.4,config1,both_better
forza_extreme,1080p_Ultra_Performance,1440p_Performance,0.12658028323857495,-0.16438998617989298,0.19999999999999996,config1,both_better
forza_extreme,1080p_Ultra_Performance,1440p_Quality,0.10260802584522977,-0.11596052046321237,0.6,config1,both_better
forza_extreme,1080p_Ultra_Performance,1440p_Ultra_Performance,0.1391972548529754,-0.20343885318739358,0.0,depends,fps_vs_quality
forza_extreme,1080p_Ultra_Performance,4K_Balanced,-0.011298809937320131,0.023514858758603818,0.4,depends,fps_vs_quality
forza_extreme,1080p_Ultra_Performance,4K_Performance,0.04778731435169614,-0.05974324167256201,0.19999999999999996,config1,both_better
forza_extreme,1080p_Ultra_Performance,4K_Quality,0.03097700114170865,-0.030573568976520388,0.6,config1,both_better
forza_extreme,1080p_Ultra_Performance,4K_Ultra_Performance,0.07970613004278893,-0.13785747014000188,0.0,depends,fps_vs_quality
forza_extreme,1440p_Balanced,4K_Balanced,-0.1247700553614639,0.16051049109086973,0.0,depends,fps_vs_quality
forza_extreme,1440p_Balanced,4K_Performance,-0.06568393107244763,0.0772523906597039,-0.20000000000000007,config2,both_better
forza_extreme,1440p_Balanced,4K_Quality,-0.08249424428243513,0.10642206335574553,0.19999999999999996,depends,fps_vs_quality
forza_extreme,1440p_Balanced,4K_Ultra_Performance,-0.03376511538135485,-0.0008618378077359656,-0.4,config2,both_better
forza_extreme,1440p_Performance,4K_Balanced,-0.13787909317589508,0.1879048449384968,0.20000000000000007,depends,fps_vs_quality
forza_extreme,1440p_Performance,4K_Performance,-0.07879296888687881,0.10464674450733097,0.0,depends,fps_vs_quality
forza_extreme,1440p_Performance,4K_Quality,-0.0956032820968663,0.1338164172033726,0.4,depends,fps_vs_quality
forza_extreme,1440p_Performance,4K_Ultra_Performance,-0.04687415319578603,0.026532516039891096,-0.19999999999999996,config2,both_better
forza_extreme,1440p_Quality,4K_Balanced,-0.1139068357825499,0.1394753792218162,-0.19999999999999996,config2,both_better
forza_extreme,1440p_Quality,4K_Performance,-0.054820711493533625,0.05621727879065036,-0.4,config2,both_better
forza_extreme,1440p_Quality,4K_Quality,-0.07163102470352112,0.08538695148669198,0.0,depends,fps_vs_quality
forza_extreme,1440p_Quality,4K_Ultra_Performance,-0.02290189580244084,-0.021896949676789512,-0.6,config2,both_better
forza_extreme,1440p_Ultra_Performance,4K_Balanced,-0.15049606479029554,0.2269537119459974,0.4,depends,fps_vs_quality
forza_extreme,1440p_Ultra_Performance,4K_Performance,-0.09140994050127926,0.14369561151483157,0.19999999999999996,depends,fps_vs_quality
forza_extreme,1440p_Ultra_Performance,4K_Quality,-0.10822025371126676,0.1728652842108732,0.6,depends,fps_vs_quality
forza_extreme,1440p_Ultra_Performance,4K_Ultra_Performance,-0.05949112481018648,0.0655813830473917,0.0,depends,fps_vs_quality
forza_motorsport_ultra,1080p_Balanced,1440p_Balanced,0.061495444961100376,-0.0753370914712298,0.0,depends,fps_vs_quality
forza_motorsport_ultra,1080p_Balanced,1440p_Performance,-0.00034033219907536605,-0.005378197628858994,-0.20000000000000007,config2,both_better
forza_motorsport_ultra,1080p_Balanced,1440p_Quality,0.002586221228764729,0.0027542576172998046,0.19999999999999996,config1,both_better
forza_motorsport_ultra,1080p_Balanced,1440p_Ultra_Performance,0.0047884713338074425,-0.028981172151905182,-0.4,depends,quality_vs_fps
forza_motorsport_ultra,1080p_Balanced,4K_Balanced,0.039207542408777996,-0.038708294049820985,0.0,depends,fps_vs_quality
forza_motorsport_ultra,1080p_Balanced,4K_Performance,0.05269536492544846,-0.0649183435813008,-0.20000000000000007,depends,quality_vs_fps
forza_motorsport_ultra,1080p_Balanced,4K_Quality,0.040138234972287856,-0.0367340090887506,0.19999999999999996,config1,both_better
forza_motorsport_ultra,1080p_Balanced,4K_Ultra_Performance,0.06351283042790501,-0.0974611177957257,-0.4,depends,quality_vs_fps
forza_motorsport_ultra,1080p_Performance,1440p_Balanced,0.030058810830782323,-0.033276984103898094,0.20000000000000007,config1,both_better
forza_motorsport_ultra,1080p_Performance,1440p_Performance,-0.03177696632939342,0.03668190973847271,0.0,depends,fps_vs_quality
forza_motorsport_ultra,1080p_Performance,1440p_Quality,-0.028850412901553324,0.04481436498463151,0.4,depends,fps_vs_quality
forza_motorsport_ultra,1080p_Performance,1440p_Ultra_Performance,-0.02664816279651061,0.013078935215426524,-0.19999999999999996,config2,both_better
forza_motorsport_ultra,1080p_Performance,4K_Balanced,0.007770908278459943,0.003351813317510721,0.20000000000000007,config1,both_better
