game,resolution,mode,comparison_type,comparison_name,frames,ssim,ssim_std,ssim_min,ssim_max,ssim_median,mse_mean,mse_std,mse_min,mse_max,mse_median,psnr,psnr_std,psnr_min,psnr_max,psnr_median,lpips,lpips_std,lpips_min,lpips_max,lpips_median,flip,flip_std,flip_min,flip_max,flip_median,optical_flow_consistency_mean,optical_flow_consistency_std,optical_flow_consistency_min,optical_flow_consistency_max,optical_flow_consistency_median
tomb_raider_highest_scene_1,1440p,Performance,dlss_mode,1440p_DLAA_vs_Performance,241,0.8643004144870394,0.0212647287615567,0.8104376792907715,0.9113718271255492,0.869026243686676,132.9616808752796,53.08939387880629,52.01772689819336,388.88433837890625,121.33493041992188,27.191779569523725,1.5771777396024145,22.23259907801657,30.969289906539743,27.29094515444058,0.1701655194657967,0.0257204426518363,0.1160592436790466,0.2640780806541443,0.1661051511764526,3.226076753307675,0.6039970836673813,1.9805808067321775,5.142416477203369,3.150514602661133,4.803497075332393,6.5781132686189405,0.0036087122053629,50.2878036425933,3.108489995016569
tomb_raider_highest_scene_1,4K,Quality,dlss_mode,4K_DLAA_vs_Quality,241,0.8500800837619671,0.0220384596020749,0.8022647500038147,0.8912849426269531,0.8565788865089417,222.9664216734067,75.40131432061895,119.43983459472656,485.8262939453125,207.0402679443359,24.869313335164325,1.355283609517077,21.26599344827921,27.35931167579669,24.970255398300804,0.2473285623605815,0.0318032121704752,0.1526838988065719,0.3457486629486084,0.2443603724241256,4.241091600592205,0.7502095881443538,2.860023260116577,6.493601322174072,4.14347505569458,5.133262937912232,5.995477222578739,0.0077972580688765,47.09495546088871,3.193420427841147
tomb_raider_highest_scene_1,4K,Ultra_Performance,dlss_mode,4K_DLAA_vs_Ultra_Performance,241,0.8582841749013213,0.0203807093086341,0.8054358959197998,0.8951597809791565,0.864121675491333,201.2614412426454,68.86828914574839,109.1269760131836,475.7885437011719,185.27349853515625,25.30740503998512,1.3196994020138628,21.356663802227033,27.751482401098208,25.45267058457043,0.2334687738868705,0.0336639285897994,0.132276713848114,0.3375738263130188,0.2295789420604705,3.9873320729900694,0.738054298969142,2.478332281112671,6.144497871398926,3.856932401657105,5.925080753976581,7.037222518051511,0.0425719695271453,75.09135439071781,4.633590744933926
tomb_raider_highest_scene_1,1080p,Ultra_Performance,dlss_mode,1080p_DLAA_vs_Ultra_Performance,241,0.8502442270393689,0.0233004829415956,0.7952337265014648,0.8953897953033447,0.8531098365783691,156.4159610795777,71.87724865390987,66.53414916992188,438.6276550292969,136.9485626220703,26.579300662035255,1.79256165627652,21.709843508360507,29.900357533182408,26.765228825004876,0.2003170855312426,0.0270955601331082,0.1374421864748001,0.2802623212337494,0.2009974420070648,3.648498708281774,0.7451526460089556,2.37123966217041,5.921472072601318,3.5493454933166504,8.736242134299085,8.679709674062396,0.0209236253919584,64.49005124994164,6.533889774597327
cod_mw2_extreme,1080p,Quality,dlss_mode,1080p_DLAA_vs_Quality,354,0.7327548253203947,0.1312509836158754,0.0029656423721462,0.9992929697036744,0.7205731570720673,728.1812119039439,1322.878435183518,3.5552797317504883,22294.79296875,453.5284576416016,21.564238586609846,4.41114183537188,4.6487691705723035,42.62206583881949,21.56479934643402,0.2462881536091944,0.1219354683003625,0.0002461288240738,0.9786245226860046,0.2340180203318596,9.202924533089424,5.569038720461429,0.0199317000806331,78.3522720336914,7.789807081222534,192.62425483782263,764.4048559330333,2.7400931523757777e-10,11194.22578811645,44.40888977655953
cod_mw2_extreme,1440p,Ultra_Performance,dlss_mode,1440p_DLAA_vs_Ultra_Performance,354,0.7373884423809537,0.1245123148801869,0.3863690793514251,0.9992466568946838,0.7298705577850342,716.257362128651,659.5737669774601,4.381978511810303,6422.29345703125,526.4192199707031,21.362718886443343,4.713811567799501,10.053902147514783,41.714101173157694,20.91748854380451,0.2755304182393576,0.1119202469620984,0.0004668022738769,0.56784588098526,0.2620186656713485,9.518326827077626,4.645424031324161,0.0236417837440967,39.30531311035156,8.746694564819336,143.02432720462278,473.0122956042162,4.442145358041216e-05,7783.070190430387,47.37136840365332
cod_mw2_extreme,1080p,Balanced,dlss_mode,1080p_DLAA_vs_Balanced,354,0.7321275093284894,0.1278016195646865,0.0055090305395424,0.9991406202316284,0.7197337448596954,762.4809025303792,1595.6886078487066,4.304657459259033,27724.6953125,476.91937255859375,21.368897941697465,4.298815036545487,3.702135788087346,41.79141762446962,21.34640052190785,0.2495990285175848,0.1207725698505067,0.0002680769830476,0.9459615349769592,0.2348844334483146,9.452799073641456,6.04853906951644,0.0236408170312643,87.38826751708984,8.229595184326172,198.6347811576832,725.4085309023617,0.0010818813838844,10606.519531232098,40.91537475390818
cod_mw2_extreme,1440p,Balanced,dlss_mode,1440p_DLAA_vs_Balanced,354,0.7118029781498179,0.1371368922235868,0.0014060650719329,0.9992563128471376,0.7058384418487549,900.9631836966606,1358.2007523278558,4.337865352630615,17961.609375,611.7301025390625,20.334587857022544,4.158014535423873,5.5873511364976745,41.75804293484128,20.26520958641641,0.2989258666459578,0.121845495322181,0.0002425704878987,0.8940497636795044,0.2862370908260345,10.748045523887722,6.086155879939691,0.0238035190850496,70.41160583496094,9.569777965545654,193.53000246496384,719.1829806995858,4.442154976835866e-05,9319.789554597322,54.23011780024656
cod_mw2_extreme,1440p,Quality,dlss_mode,1440p_DLAA_vs_Quality,354,0.7286035082918607,0.1315692621636039,0.0577014945447444,0.9992828369140624,0.7252969145774841,852.9496614852194,2076.4830266788063,4.0662312507629395,27816.521484375,533.6120910644531,21.00625786994009,4.276024978729618,3.6877754127210416,42.03888287088659,20.858547595745165,0.2668476866408235,0.1157018178177206,0.0003199856728315,0.8696823716163635,0.2488803118467331,10.065184919468765,7.367228679744951,0.0222994349896907,89.58363342285156,8.620882511138916,200.8281611334237,1008.3398525613636,4.4420105826503686e-05,16303.902347565669,43.43150329735235
cod_mw2_extreme,4K,Performance,dlss_mode,4K_DLAA_vs_Performance,354,0.7275173425000939,0.1348132652487741,0.0422054827213287,0.9882607460021972,0.7182704210281372,1000.0767253724867,1499.3957416210403,171.4589080810547,26148.716796875,723.3456115722656,19.318146135356113,2.8909832115546608,3.95629979393493,25.78920307229456,19.537356266437985,0.3225747184843709,0.1130842946536518,0.0155061744153499,0.8487923741340637,0.3137960731983185,11.61757943354084,5.860788350179084,1.222933650016785,86.13753509521484,10.48476266860962,216.3063079803339,821.863976165484,3.213363858650675e-05,13024.389389032129,57.884460517600175
cod_mw2_extreme,1080p,Performance,dlss_mode,1080p_DLAA_vs_Performance,354,0.7266109899780845,0.1255756019416155,0.3264219462871551,0.9991495609283448,0.7069499790668488,752.6322269197237,831.3883698753133,4.276338577270508,7956.4560546875,517.6893615722656,21.267883498498097,4.50301856495501,9.123606924540018,41.82008277890777,20.99012938857904,0.2600989687381645,0.1199509788187199,0.0002137294213753,0.5741701722145081,0.2463206350803375,9.482006389547749,4.963137124799769,0.0235832892358303,45.32408905029297,8.16893196105957,185.0019028546976,610.5996956664713,0.0009020938095456,9608.953247070334,43.3541641256447
