comparison,metric,n_samples,test,statistic,p_value,significant,significant_bonferroni,mean_difference,ci_95_lower,ci_95_upper,cohens_d,effect_magnitude
4K_DLAA_vs_Balanced,ssim,541,paired_t_test,-76.25407558758567,2.922113047909407e-291,True,True,-0.2071347813950008,-0.21247074120287052,-0.20179882158713108,-3.2784187736879424,large
4K_DLAA_vs_Balanced,lpips,541,paired_t_test,76.94337237754658,3.410595503146037e-293,True,True,0.19479458788736911,0.18982147578460826,0.19976769999012997,3.3080539573740273,large
4K_DLAA_vs_Balanced,flip,541,paired_t_test,66.99370453162908,8.434516515599147e-264,True,True,5.952413153956866,5.777878506074331,6.126947801839401,2.880284325303035,large
1440p_DLAA_vs_Performance,ssim,541,paired_t_test,-92.39110027516945,0.0,True,True,-0.34501387457089594,-0.3523493624058342,-0.3376783867359577,-3.9722036537692023,large
1440p_DLAA_vs_Performance,lpips,541,paired_t_test,87.91012580665836,3.95e-322,True,True,0.3826994328258659,0.37414794863947937,0.3912509170122524,3.7795515140798353,large
1440p_DLAA_vs_Performance,flip,541,paired_t_test,64.19532153177619,6.578754758394228e-255,True,True,14.10531491030166,13.673694485327916,14.536935335275404,2.7599724430594508,large
4K_DLAA_vs_Quality,ssim,541,paired_t_test,-70.37511660384897,3.6557106566402737e-274,True,True,-0.2494105924740296,-0.256372341240285,-0.24244884370777423,-3.0256625852021752,large
4K_DLAA_vs_Quality,lpips,541,paired_t_test,67.44057713030944,3.4125013433328286e-265,True,True,0.2488830156224933,0.24163370745289017,0.25613232379209644,2.8994968789360223,large
4K_DLAA_vs_Quality,flip,541,paired_t_test,52.32646723546316,1.271315559591823e-213,True,True,7.982177606792415,7.682521900771479,8.281833312813351,2.249690540782555,large
4K_DLAA_vs_Ultra_Performance,ssim,542,paired_t_test,-94.24168029519497,0.0,True,True,-0.29813972137510997,-0.30435409838398486,-0.2919253443662351,-4.048026785691825,large
4K_DLAA_vs_Ultra_Performance,lpips,542,paired_t_test,98.4762418092426,0.0,True,True,0.3561669167859748,0.34906226352257763,0.36327157004937194,4.229916777262767,large
4K_DLAA_vs_Ultra_Performance,flip,542,paired_t_test,65.11086986791942,3.9380283197873474e-258,True,True,11.467715756919551,11.121741170321295,11.813690343517807,2.796751335921066,large
1080p_DLAA_vs_Ultra_Performance,ssim,541,paired_t_test,-61.335229978012414,1.657959674386964e-245,True,True,-0.21843359133232101,-0.22542930471781703,-0.211437877946825,-2.6370075028634936,large
1080p_DLAA_vs_Ultra_Performance,lpips,541,paired_t_test,64.16389930662777,8.31151545998343e-255,True,True,0.2183094466459729,0.21162594037068946,0.22499295292125635,2.7586214960832556,large
1080p_DLAA_vs_Ultra_Performance,flip,541,paired_t_test,48.8189478700926,3.4723488989227384e-200,True,True,7.04394162560567,6.76050895247063,7.327374298740709,2.098890504877629,large
1440p_DLAA_Consistency,ssim,541,paired_t_test,-59.062259876285474,8.484533519265465e-238,True,True,-0.21716896498269384,-0.22439184301460832,-0.20994608695077935,-2.5392848854674717,large
1440p_DLAA_Consistency,lpips,541,paired_t_test,53.64718223302456,1.5845283658101913e-218,True,True,0.18944043598297894,0.18250380887976486,0.19637706308619302,2.3064725135404993,large
1440p_DLAA_Consistency,flip,541,paired_t_test,46.51672968126689,4.9732196320678723e-191,True,True,6.549243089011328,6.272673441624685,6.82581273639797,1.9999104140010069,large
1080p_DLAA_Consistency,ssim,542,paired_t_test,-73.06503458017194,1.9024715327149828e-282,True,True,-0.25164162661756534,-0.25840702953494576,-0.24487622370018491,-3.13841196540206,large
1080p_DLAA_Consistency,lpips,542,paired_t_test,69.33847757244067,2.4784673922080134e-271,True,True,0.21024801480030553,0.2042916899078643,0.21620433969274674,2.978342635797027,large
1080p_DLAA_Consistency,flip,542,paired_t_test,56.383469770445394,1.1590548310500226e-228,True,True,7.812176754993706,7.54000626241644,8.084347247570971,2.421877402716953,large
4K_DLAA_Consistency,ssim,541,paired_t_test,-115.01893783434824,0.0,True,True,-0.32323368353676224,-0.3287540745302756,-0.31771329254324887,-4.9450503756046205,large
4K_DLAA_Consistency,lpips,541,paired_t_test,127.08279763261736,0.0,True,True,0.34882682495769424,0.3434348770470056,0.3542187728683829,5.463716219246735,large
