frame_index,timestamp,ssim,mse,psnr,lpips,flip,fps,fps_interpolated,optical_flow,resolution,comparison
3680,61.333,0.7865047454833984,1013.2493896484375,18.07364010060294,0.23414145410060883,6.4390034675598145,191.1,False,0.9020385611283928,1080p,1080p_DLAA_vs_Quality
3690,61.5,0.7853175401687622,923.765625,18.475185635447144,0.24695706367492676,6.178527355194092,191.2,False,34.136260963862185,1080p,1080p_DLAA_vs_Quality
3700,61.667,0.8173823356628418,386.5877380371094,22.25832286103661,0.19700102508068085,4.525368690490723,188.9,False,89.13717652434877,1080p,1080p_DLAA_vs_Quality
3710,61.833,0.8729206919670105,163.15599060058594,26.004773364552385,0.14720985293388367,2.9691884517669678,192.2,False,58.41038514819576,1080p,1080p_DLAA_vs_Quality
3720,62.0,0.860439658164978,209.54391479492188,24.918053075298758,0.14528773725032806,3.250659227371216,192.7,False,10.43753052647196,1080p,1080p_DLAA_vs_Quality
3730,62.167,0.8552201986312866,222.03189086914062,24.66665003382181,0.14801014959812164,3.376649856567383,191.7,False,5.520126358970174,1080p,1080p_DLAA_vs_Quality
3740,62.333,0.844016432762146,253.262939453125,24.09508717735751,0.16314956545829773,3.6414177417755127,193.6,False,1.108596804227659,1080p,1080p_DLAA_vs_Quality
3750,62.5,0.8546901941299438,222.5010223388672,24.65748350067326,0.14772449433803558,3.4128451347351074,191.6,False,0.3270416278822381,1080p,1080p_DLAA_vs_Quality
3760,62.667,0.843218207359314,274.2449645996094,23.74941698610879,0.15284061431884766,3.7508814334869385,196.6,False,2.9265594546544946,1080p,1080p_DLAA_vs_Quality
3770,62.833,0.8445332050323486,264.50628662109375,23.90644362332603,0.14856109023094177,3.69233775138855,198.8,False,9.520675661326408,1080p,1080p_DLAA_vs_Quality
3780,63.0,0.8415710926055908,288.629150390625,23.52740169888415,0.16690480709075928,3.783811569213867,198.4,False,0.5584258934685522,1080p,1080p_DLAA_vs_Quality
3790,63.167,0.8336099982261658,296.9371643066406,23.40415804082886,0.16100655496120453,4.037774562835693,190.7,False,11.339111314138108,1080p,1080p_DLAA_vs_Quality
3800,63.333,0.8104208111763,353.9037780761719,22.64195161923881,0.1813381463289261,4.7139573097229,197.1,False,2.082595842678586,1080p,1080p_DLAA_vs_Quality
3810,63.5,0.7945495843887329,427.9692687988281,21.816677761310515,0.17862705886363983,5.202636241912842,191.2,False,27.78045654466746,1080p,1080p_DLAA_vs_Quality
3820,63.667,0.7765957117080688,497.6486511230469,21.161575296163345,0.20325082540512085,5.831727504730225,196.5,False,19.86309814499498,1080p,1080p_DLAA_vs_Quality
3830,63.833,0.7812681794166565,483.5267333984375,21.28659870356926,0.1895788013935089,5.8560791015625,204.7,False,42.689056389918676,1080p,1080p_DLAA_vs_Quality
3840,64.0,0.7833957076072693,540.4193115234375,20.803495010171503,0.1916445791721344,6.114063262939453,201.9,False,39.24032593935124,1080p,1080p_DLAA_vs_Quality
3850,64.167,0.7813563346862793,627.8458251953125,20.15227350072302,0.19775046408176422,6.584396839141846,201.6,False,38.85961918761461,1080p,1080p_DLAA_vs_Quality
3860,64.333,0.7761232256889343,613.0001831054688,20.256197566240747,0.20219938457012177,6.542628288269043,200.1,False,96.05029296552709,1080p,1080p_DLAA_vs_Quality
3870,64.5,0.8045764565467834,602.8795776367188,20.328497883475592,0.1942647099494934,6.3405842781066895,204.9,False,113.28533944240792,1080p,1080p_DLAA_vs_Quality
3880,64.667,0.8312219381332397,920.095947265625,18.492472430926746,0.2137177288532257,7.689187049865723,201.5,False,109.97033703301452,1080p,1080p_DLAA_vs_Quality
3890,64.833,0.8533037304878235,881.0599365234375,18.68074907375285,0.22603343427181244,6.869957447052002,204.5,False,119.06164566116581,1080p,1080p_DLAA_vs_Quality
3900,65.0,0.8893435597419739,544.342041015625,20.7720848351204,0.2170616239309311,4.309681415557861,207.6,False,15.09152212264712,1080p,1080p_DLAA_vs_Quality
3910,65.167,0.9022886157035828,295.4977111816406,23.42526239525537,0.1923321783542633,3.0579721927642822,214.8,False,11.857116720247575,1080p,1080p_DLAA_vs_Quality
3920,65.333,0.9346684813499451,94.09774780273438,28.395011320054778,0.13046185672283173,1.8071953058242798,210.4,False,10.182167048379043,1080p,1080p_DLAA_vs_Quality
3930,65.5,0.9632797241210938,50.99774169921875,31.05529415932382,0.08208557963371277,1.1287269592285156,216.3,False,0.7957954365492697,1080p,1080p_DLAA_vs_Quality
3940,65.667,0.9658476114273071,25.438852310180664,34.07582846918221,0.083981454372406,1.0161936283111572,216.6,False,0.7180767079466222,1080p,1080p_DLAA_vs_Quality
3950,65.833,0.9699423909187317,22.623544692993164,34.58519708996437,0.07310884445905685,0.9370370507240295,218.6,False,0.7188062685402343,1080p,1080p_DLAA_vs_Quality
3960,66.0,0.9714118242263794,21.943897247314453,34.717665998582405,0.07383215427398682,0.8850112557411194,214.0,False,0.4148654932490743,1080p,1080p_DLAA_vs_Quality
3970,66.167,0.9637742638587952,25.793296813964844,34.01573505096562,0.09778088331222534,1.0468288660049438,222.5,False,0.2775926593154381,1080p,1080p_DLAA_vs_Quality
3980,66.333,0.9588981866836548,29.8719539642334,33.378167295550476,0.09711058437824249,1.085049033164978,223.7,False,0.9721879954461627,1080p,1080p_DLAA_vs_Quality
3990,66.5,0.9497876167297363,38.247314453125,32.304794144275405,0.13982713222503662,1.3164982795715332,225.0,False,0.9106674205758836,1080p,1080p_DLAA_vs_Quality
4000,66.667,0.9486628174781799,45.790672302246094,31.523033409477208,0.14616435766220093,1.4614763259887695,214.5,False,0.2611370107474329,1080p,1080p_DLAA_vs_Quality
4010,66.833,0.9466469287872314,64.87416076660156,30.01008608150763,0.1405070424079895,1.604323387145996,218.4,False,2.4152221678550276,1080p,1080p_DLAA_vs_Quality
4020,67.0,0.9466833472251892,65.24141693115234,29.985569762694713,0.14668980240821838,1.5494407415390015,221.8,False,9.218009949516478,1080p,1080p_DLAA_vs_Quality
4030,67.167,0.9447783827781677,50.458621978759766,31.101449750746333,0.14424481987953186,1.435787558555603,214.8,False,6.280143739134381,1080p,1080p_DLAA_vs_Quality
4040,67.333,0.9273374676704407,65.08110809326172,29.996254220933764,0.14218604564666748,1.8232542276382446,218.8,False,4.172443389328961,1080p,1080p_DLAA_vs_Quality
4050,67.5,0.9552329182624817,41.54935073852539,31.945161190986543,0.11147818714380264,1.4459065198898315,218.5,False,10.267513288700158,1080p,1080p_DLAA_vs_Quality
4060,67.667,0.9426075220108032,78.50144958496094,29.182026844928867,0.15329818427562714,1.8649802207946777,214.3,False,13.644479773102724,1080p,1080p_DLAA_vs_Quality
4070,67.833,0.9067721366882324,249.12020874023438,24.166714017441624,0.13915862143039703,2.9298417568206787,216.2,False,4.1422423871937895,1080p,1080p_DLAA_vs_Quality
4080,68.0,0.8789136409759521,387.42108154296875,22.2489711167977,0.20167627930641174,3.9836208820343018,212.5,False,11.599212717407397,1080p,1080p_DLAA_vs_Quality
4090,68.167,0.8197180032730103,1054.0908203125,17.90202329629596,0.24305202066898346,7.191140174865723,192.6,False,40.89715590979813,1080p,1080p_DLAA_vs_Quality
4100,68.333,0.7829135656356812,1810.5433349609375,15.552714368465125,0.2553095817565918,9.720670700073242,200.1,False,25.825012302828554,1080p,1080p_DLAA_vs_Quality
4110,68.5,0.7826389670372009,1614.0166015625,16.05172363362959,0.2608735263347626,9.064078330993652,182.2,False,108.35424813769487,1080p,1080p_DLAA_vs_Quality
4120,68.667,0.8031671643257141,1400.297607421875,16.66860014100138,0.25297945737838745,8.166411399841309,187.5,False,114.21270759248796,1080p,1080p_DLAA_vs_Quality
4130,68.833,0.7800770401954651,1369.995849609375,16.763611094009025,0.2661525011062622,8.627994537353516,177.9,False,99.23608402153991,1080p,1080p_DLAA_vs_Quality
4140,69.0,0.7517428994178772,1470.626953125,16.455778395652576,0.2765852212905884,9.34238052368164,184.2,False,41.08605962539002,1080p,1080p_DLAA_vs_Quality
4150,69.167,0.7674067616462708,1348.51025390625,16.832261077445757,0.23506206274032593,8.579855918884277,179.8,False,73.44848640155419,1080p,1080p_DLAA_vs_Quality
4160,69.333,0.7804725170135498,1280.2183837890625,17.057963015444443,0.23080405592918396,8.102007865905762,180.4,False,65.62841801051422,1080p,1080p_DLAA_vs_Quality
4170,69.5,0.7840344905853271,1171.5322265625,17.443261211779813,0.23685669898986816,7.651947975158691,176.0,False,59.02416995010503,1080p,1080p_DLAA_vs_Quality
4180,69.667,0.8331838846206665,745.6131591796875,19.40566796676635,0.1906166672706604,5.743428707122803,179.3,False,109.78881837887627,1080p,1080p_DLAA_vs_Quality
4190,69.833,0.8253945112228394,572.0205078125,20.55668761672529,0.18435412645339966,5.385995388031006,178.4,False,13.938110372734627,1080p,1080p_DLAA_vs_Quality
4200,70.0,0.8138592839241028,757.9451904296875,19.334425593975677,0.2062341719865799,6.1015625,192.2,False,5.682128908346272,1080p,1080p_DLAA_vs_Quality
4210,70.167,0.8312280178070068,792.7374267578125,19.13950998258351,0.19376355409622192,5.98026180267334,168.6,False,8.86578380430683,1080p,1080p_DLAA_vs_Quality
4220,70.333,0.8358585834503174,1165.3046875,17.466408674377835,0.21483257412910461,7.252395153045654,180.6,False,54.100708004319245,1080p,1080p_DLAA_vs_Quality
4230,70.5,0.8645871877670288,1100.4302978515625,17.715178216724336,0.1789754033088684,6.723073482513428,179.0,False,40.9630125848355,1080p,1080p_DLAA_vs_Quality
4240,70.667,0.8685311675071716,891.1312866210938,18.631386693396315,0.17202980816364288,6.332973480224609,183.1,False,226.17187498894862,1080p,1080p_DLAA_vs_Quality
4250,70.833,0.847114086151123,1201.08837890625,17.33505395880383,0.2119060605764389,7.716479301452637,184.9,False,9.107665971999722,1080p,1080p_DLAA_vs_Quality
4260,71.0,0.8076747059822083,1992.79736328125,15.136172209646917,0.24655137956142426,10.889100074768066,189.3,False,50.90600583704281,1080p,1080p_DLAA_vs_Quality
4270,71.167,0.8239781260490417,2152.709716796875,14.800948897498582,0.22514981031417847,10.630960464477539,183.2,False,131.95507808316233,1080p,1080p_DLAA_vs_Quality
4280,71.333,0.8071674704551697,2128.5712890625,14.849921609340353,0.20305192470550537,10.954845428466797,181.1,False,76.74902352078993,1080p,1080p_DLAA_vs_Quality
4290,71.5,0.6934706568717957,4204.798828125,11.893351383618462,0.26416319608688354,18.25037384033203,186.7,False,9.21508777221743,1080p,1080p_DLAA_vs_Quality
4300,71.667,0.5935806632041931,6064.58447265625,10.302793112159637,0.3143385648727417,24.943479537963867,190.3,False,53.03832972580176,1080p,1080p_DLAA_vs_Quality
4310,71.833,0.5633720755577087,7248.28564453125,9.528450609398707,0.3491114377975464,28.662395477294922,191.5,False,123.88720740333338,1080p,1080p_DLAA_vs_Quality
4320,72.0,0.635151207447052,5688.43994140625,10.58087183705888,0.34311580657958984,23.357585906982422,184.8,False,221.51660220915437,1080p,1080p_DLAA_vs_Quality
4330,72.167,0.6896736025810242,4361.70068359375,11.734245015334658,0.2881191074848175,19.308433532714844,192.2,False,180.60644546152434,1080p,1080p_DLAA_vs_Quality
4340,72.333,0.6440637111663818,4947.80859375,11.186674702919987,0.3327629864215851,21.985790252685547,193.6,False,118.12304669357809,1080p,1080p_DLAA_vs_Quality
4350,72.5,0.5861650109291077,6091.97802734375,10.283220326222526,0.37642011046409607,26.04775047302246,193.6,False,101.39916971388766,1080p,1080p_DLAA_vs_Quality
4360,72.667,0.5688518285751343,6962.9990234375,9.702840266022447,0.40467166900634766,28.60738754272461,193.0,False,9.712157813264184,1080p,1080p_DLAA_vs_Quality
4370,72.833,0.5668022036552429,6405.14501953125,10.065513937709362,0.4032825827598572,27.571041107177734,201.2,False,18.761474154091502,1080p,1080p_DLAA_vs_Quality
4380,73.0,0.6707596182823181,3785.72119140625,12.349317347299538,0.3490748405456543,19.621761322021484,200.2,False,31.976073975117743,1080p,1080p_DLAA_vs_Quality
4390,73.167,0.6251121759414673,4224.64501953125,11.872901381231618,0.371846079826355,22.25318145751953,202.1,False,497.63256890978755,1080p,1080p_DLAA_vs_Quality
4400,73.333,0.6698926687240601,3352.8115234375,12.876712203921825,0.36492693424224854,19.695030212402344,203.7,False,162.9741213100433,1080p,1080p_DLAA_vs_Quality
4410,73.5,0.6788330078125,3038.71142578125,13.303909020322902,0.33843424916267395,18.600427627563477,202.7,False,357.8950192583575,1080p,1080p_DLAA_vs_Quality
4420,73.667,0.6675921082496643,3165.351318359375,13.126584420414034,0.3434872627258301,18.14197540283203,206.2,False,160.72827086426196,1080p,1080p_DLAA_vs_Quality
4430,73.833,0.67827969789505,2974.2275390625,13.397061703271792,0.34213075041770935,17.348752975463867,207.5,False,87.05712945155301,1080p,1080p_DLAA_vs_Quality
4440,74.0,0.7062808871269226,2546.195556640625,14.071886049483837,0.3245057165622711,15.62010383605957,212.0,False,143.48022493190683,1080p,1080p_DLAA_vs_Quality
4450,74.167,0.6780335903167725,2979.8505859375,13.388858724056377,0.35382986068725586,17.5014705657959,209.6,False,307.4362787600112,1080p,1080p_DLAA_vs_Quality
4460,74.333,0.6483154296875,3769.43017578125,12.36804657934805,0.36736467480659485,20.181489944458008,208.0,False,72.11987236464256,1080p,1080p_DLAA_vs_Quality
4470,74.5,0.6468486189842224,3247.656982421875,13.015102080660876,0.3528260588645935,18.3966121673584,201.8,False,167.18017653709785,1080p,1080p_DLAA_vs_Quality
4480,74.667,0.6051003336906433,4066.4306640625,12.03866989241401,0.3800389766693115,21.332944869995117,209.7,False,2.8476566024392014,1080p,1080p_DLAA_vs_Quality
4490,74.833,0.5907773971557617,4088.5595703125,12.015100310631336,0.3751508891582489,22.18703269958496,206.4,False,190.3071282557621,1080p,1080p_DLAA_vs_Quality
4500,75.0,0.5573990941047668,4558.70751953125,11.542386315148965,0.37795573472976685,23.809772491455078,196.5,False,427.08862246414856,1080p,1080p_DLAA_vs_Quality
4510,75.167,0.575548529624939,4656.3623046875,11.45033596097873,0.38089853525161743,23.551231384277344,205.9,False,149.7153325284653,1080p,1080p_DLAA_vs_Quality
4520,75.333,0.5958552956581116,3820.28271484375,12.309848573924995,0.37826859951019287,20.953596115112305,206.1,False,146.05175745847373,1080p,1080p_DLAA_vs_Quality
4530,75.5,0.6148011088371277,3450.043701171875,12.752557646185219,0.34039783477783203,19.5852108001709,202.4,False,132.5253904006331,1080p,1080p_DLAA_vs_Quality
4540,75.667,0.6280961036682129,3210.259521484375,13.065402181226279,0.33231061697006226,18.734495162963867,188.3,False,52.63525415782897,1080p,1080p_DLAA_vs_Quality
4550,75.833,0.6045705080032349,3509.974609375,12.677763860112638,0.3465304374694824,19.812103271484375,208.2,False,12.171386572816118,1080p,1080p_DLAA_vs_Quality
4560,76.0,0.6417200565338135,2632.46826171875,13.927172170383077,0.300637423992157,17.006816864013672,202.9,False,37.55859366369714,1080p,1080p_DLAA_vs_Quality
4570,76.167,0.6364951133728027,2709.910888671875,13.801253508770388,0.3068901598453522,17.255746841430664,205.7,False,34.488769472260174,1080p,1080p_DLAA_vs_Quality
4580,76.333,0.6278021335601807,2674.90771484375,13.857715575482262,0.3026486933231354,17.333885192871094,200.5,False,9.502441455935696,1080p,1080p_DLAA_vs_Quality
4590,76.5,0.6690202951431274,2185.202880859375,14.735885964734228,0.2726561725139618,15.386357307434082,197.5,False,67.0292969682514,1080p,1080p_DLAA_vs_Quality
4600,76.667,0.6501452326774597,2425.530517578125,14.282736176582901,0.2711147665977478,16.371015548706055,201.6,False,58.65185554507798,1080p,1080p_DLAA_vs_Quality
4610,76.833,0.6914578676223755,1924.3861083984375,15.287881476756704,0.24653665721416473,14.434074401855469,197.8,False,2.1862792469478336,1080p,1080p_DLAA_vs_Quality
4620,77.0,0.6744404435157776,2088.1513671875,14.933183839938213,0.25887054204940796,14.915548324584961,200.6,False,18.794921924135906,1080p,1080p_DLAA_vs_Quality
4630,77.167,0.6668143272399902,2248.929931640625,14.611044362352466,0.26464879512786865,15.499938011169434,198.1,False,112.88818360880214,1080p,1080p_DLAA_vs_Quality
4640,77.333,0.6972673535346985,1970.6070556640625,15.18480327440852,0.25270572304725647,14.346834182739258,189.9,False,37.81616214703445,1080p,1080p_DLAA_vs_Quality
4650,77.5,0.7000642418861389,1976.5426025390625,15.171741812740557,0.24033640325069427,14.376805305480957,195.2,False,70.31982420280747,1080p,1080p_DLAA_vs_Quality
4660,77.667,0.7146918773651123,1826.0279541015625,15.515729391377963,0.23337505757808685,13.622026443481445,188.6,False,41.50976565464407,1080p,1080p_DLAA_vs_Quality
4670,77.833,0.696500301361084,2038.3135986328125,15.0380935898045,0.2411728799343109,14.387639045715332,195.0,False,98.1987304803124,1080p,1080p_DLAA_vs_Quality
4680,78.0,0.6932070851325989,2102.7734375,14.902878785496934,0.24320048093795776,14.641340255737305,200.0,False,12.759033138089308,1080p,1080p_DLAA_vs_Quality
4690,78.167,0.6911750435829163,2091.415771484375,14.92639982133497,0.2419416308403015,14.592345237731934,194.6,False,16.165039079844973,1080p,1080p_DLAA_vs_Quality
4700,78.333,0.7237828373908997,1626.95703125,16.017042777143594,0.22286799550056458,12.780023574829102,188.4,False,121.47119141680878,1080p,1080p_DLAA_vs_Quality
4710,78.5,0.6928980350494385,1964.8553466796875,15.197497778873746,0.2282712161540985,14.120177268981934,192.9,False,121.32519527360819,1080p,1080p_DLAA_vs_Quality
4720,78.667,0.6750099658966064,2155.962890625,14.79439079555199,0.23796117305755615,14.921586036682129,189.6,False,23.886718749532974,1080p,1080p_DLAA_vs_Quality
4730,78.833,0.6690516471862793,2214.275146484375,14.678487754113155,0.24618642032146454,15.214837074279785,191.0,False,3.2509764716173777,1080p,1080p_DLAA_vs_Quality
4740,79.0,0.6491407155990601,2456.5390625,14.227566864360204,0.2423979789018631,16.067228317260742,189.7,False,8.713134687958245,1080p,1080p_DLAA_vs_Quality
4750,79.167,0.6705840826034546,2287.716552734375,14.536781463452863,0.23531067371368408,15.242332458496094,190.4,False,10.544433536525048,1080p,1080p_DLAA_vs_Quality
4760,79.333,0.6394244432449341,2873.0400390625,13.547386824489745,0.2456841617822647,17.008079528808594,194.5,False,27.893066506983814,1080p,1080p_DLAA_vs_Quality
4770,79.5,0.6449614763259888,2789.556640625,13.675451768884502,0.2334435135126114,16.649642944335938,188.3,False,75.92358406914491,1080p,1080p_DLAA_vs_Quality
4780,79.667,0.5969581604003906,3987.833984375,12.12343290759536,0.2552657425403595,19.9749698638916,194.9,False,37.30126938476906,1080p,1080p_DLAA_vs_Quality
4790,79.833,0.6192877888679504,3458.478759765625,12.741952480629575,0.24201080203056335,18.35011100769043,189.5,False,62.64892596344771,1080p,1080p_DLAA_vs_Quality
4800,80.0,0.640665590763092,3146.912353515625,13.151957135741988,0.2266092300415039,16.994176864624023,190.3,False,52.537841975025,1080p,1080p_DLAA_vs_Quality
4810,80.167,0.6687435507774353,2831.129638671875,13.611206045120674,0.21068385243415833,15.549151420593262,191.5,False,55.6918946969372,1080p,1080p_DLAA_vs_Quality
4820,80.333,0.6514295935630798,3999.67333984375,12.1105583766405,0.22953224182128906,18.21664047241211,195.7,False,93.3569338330326,1080p,1080p_DLAA_vs_Quality
4830,80.5,0.6615569591522217,3748.670166015625,12.392031310041139,0.22581273317337036,17.453472137451172,196.5,False,138.32495140158971,1080p,1080p_DLAA_vs_Quality
4840,80.667,0.6342527270317078,5017.037109375,11.126330474946965,0.27928128838539124,20.96230697631836,195.4,False,50.18530241600229,1080p,1080p_DLAA_vs_Quality
4850,80.833,0.6660636067390442,4347.9345703125,11.74797360864426,0.2543118894100189,18.541261672973633,195.2,False,34.15161164153824,1080p,1080p_DLAA_vs_Quality
4860,81.0,0.6540895700454712,5163.2705078125,11.001554821943483,0.3030174970626831,20.584274291992188,195.5,False,49.150635042472004,1080p,1080p_DLAA_vs_Quality
4870,81.167,0.7532515525817871,2448.5810546875,14.241658759480728,0.22964635491371155,12.045145034790039,195.8,False,323.34667989486843,1080p,1080p_DLAA_vs_Quality
4880,81.333,0.7382535338401794,2946.9931640625,13.437012324198781,0.29187411069869995,13.272522926330566,193.4,False,135.89453145228094,1080p,1080p_DLAA_vs_Quality
4890,81.5,0.7560005784034729,2646.125244140625,13.904699648743623,0.2814285457134247,11.972312927246094,191.3,False,134.7880860636585,1080p,1080p_DLAA_vs_Quality
4900,81.667,0.7714070081710815,2279.502197265625,14.552403457030916,0.2699894309043884,10.759573936462402,197.7,False,86.28637709522468,1080p,1080p_DLAA_vs_Quality
4910,81.833,0.8190692067146301,1718.15869140625,15.780170875081666,0.24487662315368652,8.096490859985352,194.7,False,83.86004652372276,1080p,1080p_DLAA_vs_Quality
4920,82.0,0.8369314670562744,1283.5205078125,17.046775487419037,0.2802414894104004,6.442821025848389,192.8,False,41.90899650129529,1080p,1080p_DLAA_vs_Quality
4930,82.167,0.8515752553939819,1171.4521484375,17.443558076651755,0.2645736038684845,5.926583290100098,191.3,False,30.570343091151244,1080p,1080p_DLAA_vs_Quality
4940,82.333,0.8849981427192688,754.753173828125,19.352754129082594,0.1954498440027237,4.2454938888549805,201.8,False,54.918884325128715,1080p,1080p_DLAA_vs_Quality
4950,82.5,0.8989439606666565,369.8005676269531,22.451127874220834,0.19742968678474426,3.124983549118042,189.9,False,7.171356219548187,1080p,1080p_DLAA_vs_Quality
4960,82.667,0.8652687668800354,779.404296875,19.21317565128511,0.21497489511966705,4.7352142333984375,204.5,False,18.71270752396333,1080p,1080p_DLAA_vs_Quality
4970,82.833,0.8504550457000732,1009.1136474609375,18.09140281166407,0.2075655460357666,5.942733287811279,197.7,False,24.430419939168985,1080p,1080p_DLAA_vs_Quality
4980,83.0,0.8649531602859497,707.88623046875,19.631168961864688,0.17336969077587128,5.165284633636475,201.0,False,29.882965099937167,1080p,1080p_DLAA_vs_Quality
4990,83.167,0.894526481628418,402.30267333984375,22.085274423585805,0.15981274843215942,3.9924421310424805,207.4,False,25.550354003788414,1080p,1080p_DLAA_vs_Quality
5000,83.333,0.9045132994651794,314.3241271972656,23.157026425723352,0.1482732594013214,3.8510162830352783,203.5,False,32.21423339731774,1080p,1080p_DLAA_vs_Quality
5010,83.5,0.8911932110786438,322.6862487792969,23.042999024566257,0.14261947572231293,3.961761713027954,211.2,False,18.272796629138554,1080p,1080p_DLAA_vs_Quality
5020,83.667,0.8856341242790222,330.1650085449219,22.94349316777921,0.1488451212644577,4.083418369293213,208.9,False,31.749481208852274,1080p,1080p_DLAA_vs_Quality
5030,83.833,0.8797131180763245,337.3424377441406,22.850093819118037,0.15196366608142853,4.324891567230225,211.6,False,45.70416260079372,1080p,1080p_DLAA_vs_Quality
5040,84.0,0.805255651473999,1411.873291015625,16.632846382894805,0.24048441648483276,8.931203842163086,212.1,False,350.00140393146535,1080p,1080p_DLAA_vs_Quality
5050,84.167,0.8535447120666504,568.3119506835938,20.584935722147524,0.19150346517562866,6.289030075073242,200.0,False,96.44470212316787,1080p,1080p_DLAA_vs_Quality
5060,84.333,0.8719663023948669,397.5296325683594,22.137108535829377,0.18234151601791382,5.0822601318359375,204.0,False,11.760803246323917,1080p,1080p_DLAA_vs_Quality
5070,84.5,0.8614934682846069,462.0613708496094,21.48380698620803,0.1796426922082901,5.2176032066345215,204.9,False,18.839813228984212,1080p,1080p_DLAA_vs_Quality
5080,84.667,0.8297600150108337,714.900634765625,19.588346781882993,0.19162780046463013,6.453621864318848,203.5,False,6.575836159487039,1080p,1080p_DLAA_vs_Quality
5090,84.833,0.8026725053787231,993.828369140625,18.15768971210076,0.20709936320781708,7.86461067199707,200.6,False,23.41247560273905,1080p,1080p_DLAA_vs_Quality
5100,85.0,0.7864793539047241,1288.7830810546875,17.029005347702334,0.22104252874851227,9.065308570861816,204.1,False,13.3776855866314,1080p,1080p_DLAA_vs_Quality
5110,85.167,0.7680739164352417,1610.575439453125,16.060992888553926,0.253517210483551,10.455044746398926,200.5,False,1.8609619957992436,1080p,1080p_DLAA_vs_Quality
5120,85.333,0.7302139401435852,2066.912841796875,14.977581973150018,0.2971484363079071,12.550972938537598,200.7,False,44.97753908892287,1080p,1080p_DLAA_vs_Quality
5130,85.5,0.7285534739494324,2084.151611328125,14.941510523977001,0.3023412227630615,12.996063232421875,195.9,False,12.109252850549638,1080p,1080p_DLAA_vs_Quality
5140,85.667,0.7703331112861633,1703.8194580078125,15.816567871889955,0.2702292501926422,11.372318267822266,199.6,False,79.48657232489586,1080p,1080p_DLAA_vs_Quality
5150,85.833,0.8043946027755737,1195.3199462890625,17.35596194236489,0.23496563732624054,9.192727088928223,194.1,False,64.2967529477703,1080p,1080p_DLAA_vs_Quality
5160,86.0,0.8064644932746887,1082.0272216796875,17.788421739637524,0.21464157104492188,8.474616050720215,198.7,False,61.6950683877684,1080p,1080p_DLAA_vs_Quality
5170,86.167,0.8354166150093079,835.17431640625,18.91303230591128,0.1904052048921585,7.143914699554443,194.2,False,59.792358411398936,1080p,1080p_DLAA_vs_Quality
5180,86.333,0.8266608119010925,863.2507934570312,18.769433746644296,0.23414583504199982,7.292951583862305,198.9,False,38.34765628840921,1080p,1080p_DLAA_vs_Quality
5190,86.5,0.835153341293335,789.9374389648438,19.15487663233439,0.23501740396022797,6.80177640914917,191.3,False,25.076965339526737,1080p,1080p_DLAA_vs_Quality
5200,86.667,0.844789981842041,690.3515014648438,19.7401008712082,0.20109406113624573,6.3451128005981445,193.8,False,38.59988406039298,1080p,1080p_DLAA_vs_Quality
5210,86.833,0.8608200550079346,531.7182006835938,20.87398834424024,0.18392735719680786,5.6747283935546875,185.6,False,40.30041506269964,1080p,1080p_DLAA_vs_Quality
5220,87.0,0.8547210693359375,491.4462585449219,21.216043278014443,0.17841675877571106,5.276360034942627,194.4,False,36.54760744500123,1080p,1080p_DLAA_vs_Quality
5230,87.167,0.8578464984893799,473.92974853515625,21.373663906804893,0.16903549432754517,5.126612663269043,191.1,False,38.860992442139604,1080p,1080p_DLAA_vs_Quality
5240,87.333,0.8581957221031189,445.25250244140625,21.6447399187145,0.1656448245048523,5.057210445404053,193.7,False,26.01095582454485,1080p,1080p_DLAA_vs_Quality
5250,87.5,0.8445570468902588,465.4059753417969,21.45248405979703,0.16981346905231476,5.3993120193481445,191.8,False,11.158233649365343,1080p,1080p_DLAA_vs_Quality
5260,87.667,0.8390570282936096,508.54254150390625,21.067530717161237,0.17269884049892426,5.7397260665893555,196.2,False,13.620330808419169,1080p,1080p_DLAA_vs_Quality
5270,87.833,0.8587808012962341,297.7313537597656,23.39255788741022,0.1566382348537445,4.6772260665893555,193.0,False,27.515258765571843,1080p,1080p_DLAA_vs_Quality
5280,88.0,0.8855345845222473,183.01280212402344,25.50598890277631,0.12693452835083008,3.652935743331909,203.6,False,5.483032211826867,1080p,1080p_DLAA_vs_Quality
5290,88.167,0.8859909772872925,228.23374938964844,24.547004960269703,0.15291239321231842,3.763187885284424,201.1,False,1.1685638238839147,1080p,1080p_DLAA_vs_Quality
5300,88.333,0.8701981902122498,389.3653869628906,22.22723019023272,0.1747065782546997,4.429586887359619,199.7,False,0.4652709852044268,1080p,1080p_DLAA_vs_Quality
5310,88.5,0.8867380023002625,259.56781005859375,23.988295278271732,0.14226484298706055,3.4934706687927246,206.7,False,1.2957153239242984,1080p,1080p_DLAA_vs_Quality
5320,88.667,0.8843456506729126,244.6265411376953,24.245767861548885,0.13400483131408691,3.672816514968872,205.2,False,1.8627166988143244,1080p,1080p_DLAA_vs_Quality
5330,88.833,0.8449684381484985,480.2009582519531,21.316573385015033,0.15170222520828247,5.3784499168396,207.0,False,33.78448490236161,1080p,1080p_DLAA_vs_Quality
5340,89.0,0.8258771896362305,598.79638671875,20.358011898262262,0.1629972755908966,5.787042617797852,204.2,False,40.2369995821212,1080p,1080p_DLAA_vs_Quality
