frame_index,timestamp,ssim,mse,psnr,lpips,flip,optical_flow,fps,fps_interpolated,resolution,comparison
580,9.667,0.1153777614235878,2217.365478515625,14.672430790205048,0.5970515012741089,22.973209381103516,8196.34786980726,,,4K,4K_DLAA_vs_Performance
590,9.833,0.11822133511304855,1959.586181640625,15.209159925751386,0.5834450721740723,21.341190338134766,308.93983479835566,,,4K,4K_DLAA_vs_Performance
600,10.0,0.11546871066093445,1726.0880126953125,15.760174243824654,0.5881651639938354,20.440893173217773,360.0389302007789,,,4K,4K_DLAA_vs_Performance
610,10.167,0.12126050889492035,1641.7677001953125,15.977686536754694,0.5608572959899902,19.47361946105957,330.800994927565,,,4K,4K_DLAA_vs_Performance
620,10.333,0.12006945163011551,1564.3992919921875,16.187327501385433,0.5444539785385132,18.60928726196289,349.09674077357164,,,4K,4K_DLAA_vs_Performance
630,10.5,0.12228011339902878,1467.2200927734375,16.465850950768065,0.5365309715270996,17.481828689575195,398.46371465215844,,,4K,4K_DLAA_vs_Performance
640,10.667,0.12663160264492035,1449.9957275390625,16.517136382942756,0.5298486948013306,16.870494842529297,427.875549371937,,,4K,4K_DLAA_vs_Performance
650,10.833,0.10929359495639801,1267.931396484375,17.099846049044448,0.5491592884063721,16.26546287536621,472.85510259494725,,,4K,4K_DLAA_vs_Performance
660,11.0,0.10269923508167267,950.7943725585938,18.349937582513792,0.5387570858001709,14.600208282470703,402.6299133905113,,,4K,4K_DLAA_vs_Performance
670,11.167,0.11623530089855194,749.477783203125,19.383215972997487,0.4959556758403778,13.161532402038574,259.1221924409219,,,4K,4K_DLAA_vs_Performance
680,11.333,0.12871159613132477,793.8405151367188,19.133471006992686,0.511978268623352,13.632883071899414,149.66810613859718,,,4K,4K_DLAA_vs_Performance
690,11.5,0.12579303979873657,909.8405151367188,18.541150888394153,0.5514119267463684,14.699045181274414,169.56651254624,,,4K,4K_DLAA_vs_Performance
700,11.667,0.12364247441291809,1037.12451171875,17.972494622355807,0.5724878907203674,15.783105850219727,179.48370367785677,,,4K,4K_DLAA_vs_Performance
710,11.833,0.09332989901304245,1120.9063720703125,17.635110228415325,0.5679164528846741,16.48511505126953,178.32407213932532,,,4K,4K_DLAA_vs_Performance
720,12.0,0.1126784086227417,1177.2254638671875,17.42220713371867,0.5544288754463196,16.670562744140625,186.94899882637637,,,4K,4K_DLAA_vs_Performance
730,12.167,0.10006392002105713,1263.351806640625,17.115560551207444,0.59413743019104,17.53445816040039,218.97517869406528,,,4K,4K_DLAA_vs_Performance
740,12.333,0.08716591447591782,1341.0751953125,16.85627231044861,0.6462000608444214,18.350143432617188,237.23586397964684,,,4K,4K_DLAA_vs_Performance
750,12.5,0.09016341716051102,1326.459228515625,16.90386455288958,0.6308818459510803,17.941661834716797,233.91072563622518,,,4K,4K_DLAA_vs_Performance
760,12.667,0.08891673386096954,1408.1300048828125,16.644376081947666,0.6286196708679199,18.509061813354492,222.48938321352188,,,4K,4K_DLAA_vs_Performance
770,12.833,0.3219678997993469,1188.0953369140625,17.382290695203434,0.5681209564208984,17.104251861572266,111.60285957454829,,,4K,4K_DLAA_vs_Performance
780,13.0,0.4963817894458771,1151.5433349609375,17.518000748592073,0.5311996340751648,16.30788230895996,124.0922775964362,,,4K,4K_DLAA_vs_Performance
790,13.167,0.5783913731575012,1220.4696044921875,17.265533929817206,0.5267742872238159,16.371307373046875,77.68972784080378,,,4K,4K_DLAA_vs_Performance
800,13.333,0.6154932379722595,1382.759033203125,16.723338565851726,0.5372503399848938,16.942049026489258,54.99078374698826,,,4K,4K_DLAA_vs_Performance
810,13.5,0.6523921489715576,1571.05322265625,16.16889462960722,0.5247745513916016,17.150375366210938,9.949783284039313,,,4K,4K_DLAA_vs_Performance
820,13.667,0.6857143640518188,1809.5711669921875,15.555046931118781,0.5221155881881714,17.895116806030273,45.008331258503546,,,4K,4K_DLAA_vs_Performance
830,13.833,0.6972981691360474,2079.2802734375,14.951673275232864,0.5422751903533936,19.202470779418945,74.38461300687055,,,4K,4K_DLAA_vs_Performance
840,14.0,0.7147302627563477,2317.55322265625,14.480506443553631,0.5397857427597046,20.01889991760254,114.66809078151658,,,4K,4K_DLAA_vs_Performance
850,14.167,0.71480792760849,2737.2412109375,13.757672909099899,0.5525377988815308,21.865882873535156,95.57704160120011,,,4K,4K_DLAA_vs_Performance
860,14.333,0.6963289380073547,3231.907470703125,13.036214424096341,0.567976176738739,24.331954956054688,159.58166501694325,,,4K,4K_DLAA_vs_Performance
870,14.5,0.6740768551826477,3789.19775390625,12.345330896680977,0.5895373225212097,27.762897491455078,164.60342406149937,,,4K,4K_DLAA_vs_Performance
880,14.667,0.6716564297676086,4116.45947265625,11.98556516812925,0.5984598398208618,29.199243545532227,261.23234556136873,,,4K,4K_DLAA_vs_Performance
890,14.833,0.6580069065093994,4271.47607421875,11.825023827719667,0.6133943796157837,30.61425018310547,314.5304870239041,92.0,False,4K,4K_DLAA_vs_Performance
900,15.0,0.6551504135131836,4345.82470703125,11.75008156210691,0.6126676797866821,31.71710968017578,307.81140133039924,92.0,False,4K,4K_DLAA_vs_Performance
910,15.167,0.6528789401054382,4191.11962890625,11.907503036054383,0.6197500228881836,31.915565490722656,285.36805720770803,92.0,False,4K,4K_DLAA_vs_Performance
920,15.333,0.6614537239074707,3902.989990234375,12.216829233943866,0.6129286289215088,31.382949829101562,273.8258056100235,92.0,False,4K,4K_DLAA_vs_Performance
930,15.5,0.6634694337844849,3654.9521484375,12.501986654305517,0.6097263693809509,30.725393295288086,206.50379936359167,92.0,False,4K,4K_DLAA_vs_Performance
940,15.667,0.6788918972015381,3209.64794921875,13.066229615148846,0.607256293296814,29.003841400146484,187.6532744566928,92.0,False,4K,4K_DLAA_vs_Performance
950,15.833,0.6879584789276123,3002.4326171875,13.356070914414342,0.6081509590148926,27.85720443725586,131.25149527030715,92.0,False,4K,4K_DLAA_vs_Performance
960,16.0,0.6954379677772522,2846.942626953125,13.587016457577427,0.6101193428039551,27.091815948486328,65.25871267658474,92.0,False,4K,4K_DLAA_vs_Performance
970,16.167,0.7176374197006226,2360.88427734375,14.400056609313914,0.6032401919364929,23.979389190673828,4.265045064760841,92.0,False,4K,4K_DLAA_vs_Performance
980,16.333,0.742554247379303,2041.6378173828125,15.03101659288948,0.597114086151123,21.34459686279297,2.289306547915203,92.0,False,4K,4K_DLAA_vs_Performance
990,16.5,0.7478078603744507,1987.46728515625,15.147803722151513,0.5864347815513611,20.399089813232422,93.22795114385144,92.0,False,4K,4K_DLAA_vs_Performance
1000,16.667,0.7432284951210022,2012.7520751953125,15.09290077785372,0.5828558802604675,20.163293838500977,97.74464426146201,92.0,False,4K,4K_DLAA_vs_Performance
1010,16.833,0.7409077286720276,2051.121337890625,15.010890082432606,0.5897696018218994,20.148527145385742,130.00041207699095,93.0,False,4K,4K_DLAA_vs_Performance
1020,17.0,0.7352476119995117,2104.87841796875,14.898533456987069,0.591521680355072,20.364788055419922,99.14099130405117,93.0,False,4K,4K_DLAA_vs_Performance
1030,17.167,0.723773181438446,2124.58837890625,14.858055592277523,0.5946990251541138,20.548171997070312,160.50193797442424,93.0,False,4K,4K_DLAA_vs_Performance
1040,17.333,0.7161633968353271,2122.842529296875,14.861625811125911,0.6026942133903503,20.642330169677734,131.08966075029676,93.0,False,4K,4K_DLAA_vs_Performance
1050,17.5,0.7095383405685425,2071.62060546875,14.96770138770717,0.6015924215316772,20.374475479125977,156.34210978920288,93.0,False,4K,4K_DLAA_vs_Performance
1060,17.667,0.7081155180931091,2050.024658203125,15.013212759794019,0.5965262055397034,20.11109161376953,133.91786968616134,93.0,False,4K,4K_DLAA_vs_Performance
1070,17.833,0.7113552093505859,1989.687255859375,15.142955426132135,0.5859876275062561,19.527917861938477,168.5222474222855,94.0,False,4K,4K_DLAA_vs_Performance
1080,18.0,0.7140660881996155,1933.9716796875,15.266302507101194,0.5768426656723022,18.833974838256836,156.84759533379147,94.0,False,4K,4K_DLAA_vs_Performance
1090,18.167,0.7165946960449219,1910.10205078125,15.320237900038435,0.5731874108314514,18.278339385986328,132.1115723714277,94.0,False,4K,4K_DLAA_vs_Performance
1100,18.333,0.7148021459579468,1962.9012451171875,15.201819103659826,0.5761903524398804,18.27663803100586,124.91908275631923,94.0,False,4K,4K_DLAA_vs_Performance
1110,18.5,0.7123962044715881,2048.220458984375,15.017036610213756,0.572486162185669,18.52878761291504,123.57807932753869,94.0,False,4K,4K_DLAA_vs_Performance
1120,18.667,0.7030173540115356,2072.793701171875,14.96524280626949,0.5784693956375122,18.730772018432617,138.90783702633428,94.0,False,4K,4K_DLAA_vs_Performance
1130,18.833,0.6946033835411072,2079.405517578125,14.951411688559023,0.5888145565986633,18.866928100585938,144.61720285539408,97.0,False,4K,4K_DLAA_vs_Performance
1140,19.0,0.6925551891326904,2055.13232421875,15.002405707493045,0.5938665866851807,18.931320190429688,159.97763072606708,97.0,False,4K,4K_DLAA_vs_Performance
1150,19.167,0.6840465068817139,2079.197265625,14.951846655199883,0.5987842082977295,19.336475372314453,130.82171640944495,97.0,False,4K,4K_DLAA_vs_Performance
1160,19.333,0.6832348108291626,2043.705322265625,15.026620849335629,0.5965445041656494,19.555316925048828,159.26181039748639,97.0,False,4K,4K_DLAA_vs_Performance
1170,19.5,0.6796351671218872,2055.4697265625,15.001692760948522,0.6091766357421875,19.835041046142578,152.30261242207928,97.0,False,4K,4K_DLAA_vs_Performance
1180,19.667,0.6770675182342529,1934.4710693359375,15.265181217818082,0.6013227701187134,19.984764099121094,19.55273450024606,97.0,False,4K,4K_DLAA_vs_Performance
1190,19.833,0.6667525768280029,2005.1737060546875,15.109283598152981,0.6046208143234253,20.271381378173828,43.8845216256741,95.0,False,4K,4K_DLAA_vs_Performance
1200,20.0,0.6689421534538269,1901.916015625,15.338890253201015,0.5881183743476868,19.51826286315918,162.29806532956735,95.0,False,4K,4K_DLAA_vs_Performance
1210,20.167,0.6863888502120972,1736.1336669921875,15.734972018924367,0.597040593624115,18.125925064086914,223.23880017950353,95.0,False,4K,4K_DLAA_vs_Performance
1220,20.333,0.6781131625175476,1579.13232421875,16.146618374016104,0.5994324088096619,17.082475662231445,275.8935700793339,95.0,False,4K,4K_DLAA_vs_Performance
1230,20.5,0.6999107599258423,1532.3438720703125,16.27724124954789,0.6044846773147583,16.821285247802734,252.82563793665983,95.0,False,4K,4K_DLAA_vs_Performance
1240,20.667,0.693782389163971,1518.4525146484375,16.31679145745407,0.6000660061836243,17.093441009521484,333.2712251014867,95.0,False,4K,4K_DLAA_vs_Performance
1250,20.833,0.7052022814750671,1432.771240234375,16.569035054563518,0.5838777422904968,16.449216842651367,344.8429872301076,88.0,False,4K,4K_DLAA_vs_Performance
1260,21.0,0.7254517674446106,1396.27734375,16.681086697319188,0.595903217792511,16.09761619567871,350.5941316466798,88.0,False,4K,4K_DLAA_vs_Performance
1270,21.167,0.7109654545783997,1558.824462890625,16.202831482385033,0.6126424074172974,18.459896087646484,3.9534605381800816,88.0,False,4K,4K_DLAA_vs_Performance
1280,21.333,0.6617629528045654,2308.255126953125,14.49796552006212,0.6388774514198303,23.31871223449707,199.0731505186841,88.0,False,4K,4K_DLAA_vs_Performance
1290,21.5,0.6377127170562744,2759.26416015625,13.722870809010612,0.666427493095398,25.956281661987305,216.8601989555006,88.0,False,4K,4K_DLAA_vs_Performance
1300,21.667,0.6275343894958496,2738.111083984375,13.756292975729243,0.6703007221221924,27.063331604003906,226.56503298912799,88.0,False,4K,4K_DLAA_vs_Performance
1310,21.833,0.6583973169326782,2689.64794921875,13.833849223961408,0.655226469039917,26.689353942871094,161.40017704694537,96.0,False,4K,4K_DLAA_vs_Performance
1320,22.0,0.6670575141906738,2659.88671875,13.882172199020282,0.6256116032600403,26.314165115356445,23.655120881745233,96.0,False,4K,4K_DLAA_vs_Performance
1330,22.167,0.6773510575294495,2707.39697265625,13.805284219078427,0.6103604435920715,25.69502067565918,27.38830569984009,96.0,False,4K,4K_DLAA_vs_Performance
1340,22.333,0.6857798099517822,2971.284912109375,13.4013606321291,0.5837550163269043,26.255474090576172,218.36575313976982,96.0,False,4K,4K_DLAA_vs_Performance
1350,22.5,0.6674513220787048,3194.007568359375,13.087444199819085,0.5882745385169983,27.841651916503906,424.7867736617272,96.0,False,4K,4K_DLAA_vs_Performance
1360,22.667,0.6419533491134644,3521.453125,12.663584491105473,0.5941435098648071,30.147109985351562,606.1617126143644,96.0,False,4K,4K_DLAA_vs_Performance
1370,22.833,0.6062954664230347,4391.30322265625,11.704869343807578,0.6156566739082336,33.06669616699219,882.6180725219552,96.0,False,4K,4K_DLAA_vs_Performance
1380,23.0,0.6411104202270508,4375.35205078125,11.720673577814884,0.6002472043037415,31.784576416015625,522.0111694578602,96.0,False,4K,4K_DLAA_vs_Performance
1390,23.167,0.6668828129768372,4067.55224609375,12.037472208829863,0.5657786130905151,29.435503005981445,497.30078126394864,96.0,False,4K,4K_DLAA_vs_Performance
1400,23.333,0.6764533519744873,3620.624755859375,12.542968443094814,0.5509136915206909,26.908584594726562,456.9565430035209,96.0,False,4K,4K_DLAA_vs_Performance
1410,23.5,0.6902646422386169,2701.48046875,13.814785288574978,0.5358666181564331,24.116371154785156,426.8553772850191,96.0,False,4K,4K_DLAA_vs_Performance
1420,23.667,0.6737332940101624,2283.181396484375,14.545399437435789,0.5557724237442017,23.854358673095703,562.2287904682172,96.0,False,4K,4K_DLAA_vs_Performance
1430,23.833,0.641184389591217,2457.239501953125,14.22632872557365,0.5743687152862549,26.358854293823242,491.6729127711113,96.0,False,4K,4K_DLAA_vs_Performance
1440,24.0,0.6534343361854553,2128.8115234375,14.849431484453156,0.529060959815979,23.978139877319336,515.189697304641,88.0,False,4K,4K_DLAA_vs_Performance
1450,24.167,0.6018322706222534,2841.72216796875,13.594987456917718,0.5652857422828674,27.88438606262207,497.5124817313398,88.0,False,4K,4K_DLAA_vs_Performance
1460,24.333,0.5770004391670227,3117.21875,13.193130810214615,0.5577248930931091,31.415369033813477,838.2039794848143,88.0,False,4K,4K_DLAA_vs_Performance
1470,24.5,0.6729041337966919,1459.88916015625,16.487604769737736,0.5030514001846313,18.803451538085938,519.8020935037655,88.0,False,4K,4K_DLAA_vs_Performance
1480,24.667,0.6728731989860535,1306.0799560546875,16.97110596325152,0.5024526715278625,17.027549743652344,143.9742431817802,88.0,False,4K,4K_DLAA_vs_Performance
1490,24.833,0.6388920545578003,1290.94580078125,17.021723516888173,0.5175517797470093,16.98830223083496,236.85681155105047,88.0,False,4K,4K_DLAA_vs_Performance
1500,25.0,0.6316414475440979,1202.792724609375,17.328895683695585,0.4935193657875061,16.033140182495117,258.22348024983387,91.0,False,4K,4K_DLAA_vs_Performance
1510,25.167,0.5933642983436584,1171.4837646484375,17.44344086690758,0.5028974413871765,15.586283683776855,299.4918213218193,91.0,False,4K,4K_DLAA_vs_Performance
1520,25.333,0.5980126261711121,1017.375,18.055992993785953,0.47282254695892334,13.72608757019043,321.958503748978,91.0,False,4K,4K_DLAA_vs_Performance
1530,25.5,0.605927586555481,1104.3638916015625,17.699681624068003,0.4924907088279724,13.939383506774902,251.85708620568187,91.0,False,4K,4K_DLAA_vs_Performance
1540,25.667,0.6129269003868103,1073.830322265625,17.82144697684432,0.49946126341819763,14.140302658081055,182.60716248997306,91.0,False,4K,4K_DLAA_vs_Performance
1550,25.833,0.6519668102264404,1190.38037109375,17.37394603953031,0.5068143606185913,13.494972229003906,21.658111571316795,91.0,False,4K,4K_DLAA_vs_Performance
1560,26.0,0.6639285683631897,1882.1572265625,15.384244613428688,0.5029427409172058,14.963163375854492,352.8738250704397,97.0,False,4K,4K_DLAA_vs_Performance
1570,26.167,0.6432999968528748,2408.012451171875,14.314216326586774,0.5241155624389648,17.1175537109375,184.33001709920586,97.0,False,4K,4K_DLAA_vs_Performance
1580,26.333,0.5680002570152283,3280.979736328125,12.970768127214402,0.5740431547164917,20.524324417114258,421.9079590011701,97.0,False,4K,4K_DLAA_vs_Performance
1590,26.5,0.6675283312797546,3607.462646484375,12.55878517986565,0.6101322770118713,21.807950973510742,262.7617187709515,97.0,False,4K,4K_DLAA_vs_Performance
1600,26.667,0.6754487156867981,3570.258056640625,12.603807530121129,0.6325650215148926,21.625226974487305,208.17135621724066,97.0,False,4K,4K_DLAA_vs_Performance
1610,26.833,0.6901854276657104,3470.11181640625,12.72736891706482,0.6583962440490723,21.55211067199707,260.32638551734874,97.0,False,4K,4K_DLAA_vs_Performance
1620,27.0,0.706337571144104,3286.23876953125,12.963812459190116,0.6674482226371765,22.0655574798584,277.1629181097885,97.0,False,4K,4K_DLAA_vs_Performance
1630,27.167,0.7229310870170593,2810.39892578125,13.643123900842845,0.6709503531455994,21.086523056030273,345.8165588638919,97.0,False,4K,4K_DLAA_vs_Performance
1640,27.333,0.7272002100944519,2305.370849609375,14.503395634701759,0.673937976360321,20.18507957458496,335.38468936603437,97.0,False,4K,4K_DLAA_vs_Performance
1650,27.5,0.7449520826339722,1913.017333984375,15.313614556499939,0.6696811318397522,18.999223709106445,318.1613312154773,97.0,False,4K,4K_DLAA_vs_Performance
1660,27.667,0.6160770654678345,6134.31396484375,10.25314360706658,0.71417635679245,32.03958511352539,2184.0583496235186,97.0,False,4K,4K_DLAA_vs_Performance
1670,27.833,0.6894329786300659,6564.63134765625,9.958700185877355,0.6765321493148804,28.34749412536621,640.9292145135572,97.0,False,4K,4K_DLAA_vs_Performance
1680,28.0,0.6989147067070007,7177.63037109375,9.5709927130753,0.6474758982658386,28.692951202392578,590.9476776779445,86.0,False,4K,4K_DLAA_vs_Performance
1690,28.167,0.6518563628196716,7965.48828125,9.11867957836494,0.6339845657348633,31.599956512451172,1118.0529175770744,86.0,False,4K,4K_DLAA_vs_Performance
1700,28.333,0.5735792517662048,8685.0107421875,8.743100009207318,0.6294761300086975,35.10342025756836,1710.323791622718,86.0,False,4K,4K_DLAA_vs_Performance
1710,28.5,0.4468539357185364,7304.4765625,9.494912609484158,0.7354322671890259,37.58322525024414,3726.222458052809,86.0,False,4K,4K_DLAA_vs_Performance
1720,28.667,0.5152061581611633,5007.65087890625,11.134463175524665,0.7357266545295715,31.168716430664062,2448.550201581842,86.0,False,4K,4K_DLAA_vs_Performance
1730,28.833,0.5565312504768372,4232.70263671875,11.864626021431228,0.7164669632911682,28.53693199157715,2009.362320059198,86.0,False,4K,4K_DLAA_vs_Performance
1740,29.0,0.6219704151153564,2917.762939453125,13.480303571588825,0.658723771572113,22.49530029296875,1406.857025187561,90.0,False,4K,4K_DLAA_vs_Performance
1750,29.167,0.6499674320220947,2481.8525390625,14.1830438683733,0.6323878169059753,21.027446746826172,600.9034881291949,90.0,False,4K,4K_DLAA_vs_Performance
1760,29.333,0.617632269859314,2738.010498046875,13.75645251900075,0.6558714509010315,23.046762466430664,374.1912536234161,90.0,False,4K,4K_DLAA_vs_Performance
1770,29.5,0.5872517824172974,3189.133544921875,13.094076551689115,0.7115600109100342,25.72346305847168,389.5691222489142,90.0,False,4K,4K_DLAA_vs_Performance
1780,29.667,0.5834096670150757,3347.538330078125,12.883548023844263,0.7069214582443237,26.211130142211914,258.85818475447127,90.0,False,4K,4K_DLAA_vs_Performance
1790,29.833,0.6036747694015503,3271.09130859375,12.98387693763732,0.7046019434928894,25.618741989135742,291.53695672732397,90.0,False,4K,4K_DLAA_vs_Performance
1800,30.0,0.6014589667320251,3147.14208984375,13.151640096159507,0.7012622356414795,25.340261459350586,585.4854431521337,93.0,False,4K,4K_DLAA_vs_Performance
1810,30.167,0.6011406779289246,2958.955810546875,13.419418814723844,0.6796000003814697,24.96897315979004,408.3780517951478,93.0,False,4K,4K_DLAA_vs_Performance
1820,30.333,0.6243871450424194,2441.353515625,14.254496896978075,0.6532647609710693,22.55411148071289,493.91818240779935,93.0,False,4K,4K_DLAA_vs_Performance
1830,30.5,0.6745178699493408,2317.04833984375,14.481452664355514,0.6283305883407593,20.659534454345703,401.98623659642124,93.0,False,4K,4K_DLAA_vs_Performance
1840,30.667,0.6754050254821777,2356.97216796875,14.40725906629101,0.609913170337677,20.3338565826416,385.39340208223365,93.0,False,4K,4K_DLAA_vs_Performance
1850,30.833,0.6659846901893616,2552.5283203125,14.061097915831198,0.6177122592926025,21.320301055908203,264.6650390228867,93.0,False,4K,4K_DLAA_vs_Performance
1860,31.0,0.6508306264877319,2743.261962890625,13.748130791089501,0.6241938471794128,22.317119598388672,308.3724364989287,95.0,False,4K,4K_DLAA_vs_Performance
1870,31.167,0.6252608895301819,3218.798583984375,13.053865592680161,0.6273108124732971,24.089502334594727,362.8774108554198,95.0,False,4K,4K_DLAA_vs_Performance
1880,31.333,0.5985687375068665,3307.203857421875,12.936193950365425,0.6527352333068848,25.24791145324707,330.43481439553955,95.0,False,4K,4K_DLAA_vs_Performance
1890,31.5,0.592445433139801,3332.839599609375,12.902659481017135,0.6570813655853271,25.62841796875,203.8694457299165,95.0,False,4K,4K_DLAA_vs_Performance
1900,31.667,0.5984838008880615,3065.522705078125,13.265758237504006,0.661816418170929,24.9594783782959,130.66940301445737,95.0,False,4K,4K_DLAA_vs_Performance
1910,31.833,0.6062976121902466,2915.40869140625,13.483809167021317,0.6556599140167236,24.568626403808594,177.0738677420299,95.0,False,4K,4K_DLAA_vs_Performance
1920,32.0,0.6244837045669556,2720.619140625,13.784126117018726,0.6403157711029053,23.212430953979492,86.78341669207066,96.0,False,4K,4K_DLAA_vs_Performance
1930,32.167,0.6229957938194275,2703.14111328125,13.812116429088427,0.6422995924949646,23.18178939819336,157.5969237754175,96.0,False,4K,4K_DLAA_vs_Performance
1940,32.333,0.6222150325775146,2730.9755859375,13.767625431668506,0.6451783180236816,23.26302146911621,158.80230707117153,96.0,False,4K,4K_DLAA_vs_Performance
1950,32.5,0.6187909841537476,2719.173583984375,13.786434283226015,0.6466760635375977,23.003061294555664,96.36344904000862,96.0,False,4K,4K_DLAA_vs_Performance
1960,32.667,0.6218018531799316,2707.1376953125,13.80570014667577,0.6451914310455322,22.622676849365234,124.1472777685452,96.0,False,4K,4K_DLAA_vs_Performance
1970,32.833,0.6214213371276855,2697.887939453125,13.820564541857923,0.6402572393417358,22.355052947998047,60.40567010996813,96.0,False,4K,4K_DLAA_vs_Performance
1980,33.0,0.623018741607666,2744.8466796875,13.745622700145198,0.6436094045639038,22.293479919433594,84.80043024559708,100.0,False,4K,4K_DLAA_vs_Performance
1990,33.167,0.6268216371536255,2721.75341796875,13.782315838897677,0.6424016356468201,21.96670913696289,39.936706488288365,100.0,False,4K,4K_DLAA_vs_Performance
2000,33.333,0.6338673830032349,2719.70166015625,13.785590945006636,0.6341433525085449,21.78907585144043,18.087860049975603,100.0,False,4K,4K_DLAA_vs_Performance
2010,33.5,0.6317369341850281,2737.134033203125,13.757842962107052,0.6379092335700989,21.904356002807617,17.52392571528327,100.0,False,4K,4K_DLAA_vs_Performance
2020,33.667,0.636540412902832,2789.705322265625,13.67522029878495,0.634475588798523,22.15729331970215,68.14857489397218,100.0,False,4K,4K_DLAA_vs_Performance
2030,33.833,0.6365674734115601,2791.581298828125,13.672300806003928,0.6224290132522583,22.342939376831055,103.05812080414347,100.0,False,4K,4K_DLAA_vs_Performance
2040,34.0,0.632635772228241,2750.43017578125,13.736797367258518,0.6227861642837524,22.466880798339844,171.6861420550849,103.0,False,4K,4K_DLAA_vs_Performance
2050,34.167,0.6333774924278259,2696.274169921875,13.823163096403315,0.6211588978767395,22.408588409423828,197.0242463226015,103.0,False,4K,4K_DLAA_vs_Performance
2060,34.333,0.6298161149024963,2708.841064453125,13.802968364017003,0.6124968528747559,22.57172393798828,197.2534790995307,103.0,False,4K,4K_DLAA_vs_Performance
2070,34.5,0.6258000731468201,2749.591552734375,13.73812175971533,0.6194817423820496,22.889236450195312,189.59741221135462,103.0,False,4K,4K_DLAA_vs_Performance
2080,34.667,0.6287961006164551,2781.374755859375,13.688208522494454,0.621290922164917,23.069591522216797,213.66429149183216,103.0,False,4K,4K_DLAA_vs_Performance
2090,34.833,0.6258314251899719,2864.423583984375,13.560431200726741,0.620587170124054,23.487268447875977,284.33941661631206,103.0,False,4K,4K_DLAA_vs_Performance
2100,35.0,0.6241945624351501,2883.533935546875,13.531552939942301,0.6251620054244995,23.53836441040039,284.6089631257885,101.0,False,4K,4K_DLAA_vs_Performance
2110,35.167,0.6167932152748108,2830.418701171875,13.612296758177658,0.633944034576416,23.26691436767578,319.37707531194405,101.0,False,4K,4K_DLAA_vs_Performance
2120,35.333,0.6259869933128357,2667.13671875,13.870350824570574,0.630662739276886,22.61063575744629,303.37165844900784,101.0,False,4K,4K_DLAA_vs_Performance
2130,35.5,0.6363972425460815,2533.623046875,14.093383599652507,0.6352823376655579,22.191986083984375,364.800598288787,101.0,False,4K,4K_DLAA_vs_Performance
2140,35.667,0.6470051407814026,2465.698974609375,14.211403063073298,0.6296647787094116,21.827577590942383,410.40866103489316,101.0,False,4K,4K_DLAA_vs_Performance
2150,35.833,0.6682830452919006,2132.593505859375,14.841722785015198,0.6167988181114197,20.18280792236328,404.97401445526947,101.0,False,4K,4K_DLAA_vs_Performance
2160,36.0,0.6907421350479126,1919.250244140625,15.299487563440493,0.5989043116569519,18.98164176940918,352.33853166846677,100.0,False,4K,4K_DLAA_vs_Performance
2170,36.167,0.7129634618759155,1859.7646484375,15.436223727532411,0.5868121981620789,18.421524047851562,359.4310304256383,100.0,False,4K,4K_DLAA_vs_Performance
2180,36.333,0.7400652170181274,1741.1361083984375,15.72247638678839,0.5792281627655029,17.476585388183594,266.11198432306566,100.0,False,4K,4K_DLAA_vs_Performance
2190,36.5,0.7480722665786743,1815.3245849609375,15.54126071521019,0.5960297584533691,18.054515838623047,258.42883306092574,100.0,False,4K,4K_DLAA_vs_Performance
2200,36.667,0.7510615587234497,2021.722412109375,15.073588353127388,0.6114501357078552,19.308996200561523,218.3327179354644,100.0,False,4K,4K_DLAA_vs_Performance
2210,36.833,0.7345942854881287,2320.23828125,14.475477729950796,0.6279670000076294,21.031782150268555,291.7528076561607,100.0,False,4K,4K_DLAA_vs_Performance
2220,37.0,0.7284561395645142,2631.7626953125,13.928336342704492,0.6390079855918884,22.922054290771484,363.30734255029114,93.0,False,4K,4K_DLAA_vs_Performance
2230,37.167,0.7176499366760254,2772.75927734375,13.70168193799702,0.6454711556434631,24.175617218017578,439.26367189242376,93.0,False,4K,4K_DLAA_vs_Performance
2240,37.333,0.6916801929473877,3051.918701171875,13.285074004260597,0.67217618227005,26.413963317871094,726.9617920155446,93.0,False,4K,4K_DLAA_vs_Performance
2250,37.5,0.656463623046875,3836.059326171875,12.29195045781734,0.7005703449249268,30.16119384765625,1082.1923370579468,93.0,False,4K,4K_DLAA_vs_Performance
2260,37.667,0.6470490097999573,5434.24755859375,10.779409419346809,0.7478370070457458,37.6982421875,1599.9836426459951,93.0,False,4K,4K_DLAA_vs_Performance
2270,37.833,0.6600850820541382,5761.10205078125,10.525747925848602,0.7376234531402588,39.09656524658203,1079.926017803183,93.0,False,4K,4K_DLAA_vs_Performance
2280,38.0,0.6496691107749939,5491.97509765625,10.733518015266078,0.7425255179405212,39.052490234375,772.4735260525764,93.0,False,4K,4K_DLAA_vs_Performance
2290,38.167,0.6558296084403992,4884.22802734375,11.242844294473642,0.7520859837532043,36.798030853271484,605.019203260666,93.0,False,4K,4K_DLAA_vs_Performance
2300,38.333,0.6750588417053223,3625.0087890625,12.537712969852517,0.7440714240074158,31.45052719116211,601.5385285596594,93.0,False,4K,4K_DLAA_vs_Performance
2310,38.5,0.6857777833938599,2790.61328125,13.67380704048124,0.7489981651306152,26.471839904785156,717.780944998199,93.0,False,4K,4K_DLAA_vs_Performance
